1	4
2	5
3	4
4	3
5	4
6	1
7	2
8	2
9	3
10	1
11	1
12	1
13	5
14	1
15	1
16	2
17	3
18	5
19	1
20	3
21	3
22	5
23	4
24	3
25	2
26	5
27	1
28	4
29	3
30	1
31	4
32	2
33	2
34	2
35	3
36	4
37	5
38	1
39	4
40	2
41	5
42	1
43	1
44	3
45	3
46	2
47	3
48	1
49	1
50	5
51	2
52	2
53	1
54	1
55	3
56	1
57	5
58	5
59	4
60	2
61	3
62	2
63	5
64	2
65	5
66	3
67	3
68	2
69	2
70	3
71	4
72	3
73	2
74	4
75	5
76	1
77	5
78	3
79	1
80	5
81	2
82	4
83	3
84	2
85	1
86	5
87	3
88	1
89	3
90	5
91	5
92	3
93	4
94	3
95	4
96	4
97	3
98	4
99	1
100	1
101	2
102	3
103	5
104	1
105	4
106	4
107	2
108	2
109	4
110	1
111	2
112	5
113	3
114	3
115	1
116	4
117	4
118	4
119	1
120	3
121	4
122	2
123	4
124	2
125	4
126	5
127	2
128	2
129	2
130	3
131	3
132	2
133	5
134	2
135	5
136	5
137	2
138	5
139	1
140	1
141	3
142	4
143	4
144	3
145	4
146	2
147	5
148	2
149	1
150	4
151	3
152	4
153	4
154	4
155	5
156	1
157	4
158	4
159	4
160	3
161	4
162	3
163	3
164	1
165	1
166	1
167	5
168	1
169	5
170	5
171	3
172	5
173	1
174	1
175	3
176	5
177	2
178	4
179	5
180	3
181	5
182	1
183	2
184	5
185	4
186	2
187	2
188	5
189	5
190	5
191	1
192	2
