trial_number,prime,target,semstr_category,semstr,dist1,dist2,list_AB,semantic_trials_loop.thisRepN,semantic_trials_loop.thisTrialN,semantic_trials_loop.thisN,semantic_trials_loop.thisIndex,Trial_start,Position1,Position2,Position3,key_response.keys,key_response.corr,Fixation duration,wordlist,participant,session,frameRate,expName,date,
90,xxxx,xxxx,0,0.0,xxxx,xxxx,A,0,0,0,89,1.90734863281e-06,0.5,0,-0.5,None,0,2.5,A,,001,60.1507244382,Semantic_Task,2017_Nov_13_1716,
