region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
L_a24pr_ROI,16640.3929286233,16235.0943457124,15731.5109854659,15809.9878821268,16184.7603061055,16950.9233066255,17918.8262574209,18585.4407988222,18224.3338752151,17557.2748898038,17030.2505476497,16935.4527386546,17048.6813623505,17012.8893109407,16618.0189927203
L_p32pr_ROI,16949.4096890351,16159.6433720585,15648.2538261462,15822.716977424,16468.5542723209,17259.7762178948,17984.3326065946,18424.42705539,18162.5139315931,17764.1825414626,17393.3802815657,17033.6131432149,16890.2666176925,16629.1638191175,16098.2592140942
L_a24_ROI,16719.7890994305,15555.5445463302,14774.8578533267,14660.0767661764,14809.4253420646,15146.0983764374,16008.6209510777,16788.7073400028,16411.4079335305,15953.6491473794,15688.2613631731,15775.902306247,16075.0789695936,16100.8662332576,15593.5110789317
L_d32_ROI,16328.8890297454,15563.7989130882,15047.1487826361,15116.1612638256,15535.4455534837,16101.327948688,16504.6012986498,17114.2090698292,16760.1454005242,16273.6562580164,15955.3565859342,15954.121684124,15973.9759401537,15892.564226511,15499.5413388721
L_8BM_ROI,17181.0829339859,16651.7886566981,16417.3331996942,16711.2283104981,17419.7074866482,18233.2345511194,18837.1785982917,19127.4058079661,18935.1632404415,18609.0200786145,18280.6150435056,18068.4150468699,17900.9277341095,17761.9972870861,17375.7607715946
L_p32_ROI,16270.0635352932,14806.279742617,14617.1669476095,15097.8275337826,15803.4917061856,16154.0174009475,16600.4720811681,17511.1383013701,17211.5261619036,16594.2635984701,16102.2988661388,16073.571784545,16198.6489348753,16052.9712120939,15477.1843630321
L_10r_ROI,16347.6242470474,15256.5780147941,15236.3645415383,15817.4313248759,16350.2820223002,16421.8629547759,16870.1307168973,17604.0650852111,17360.2071349193,16846.592893154,16475.7125096415,16520.2433467177,16850.4053053903,16806.4577785612,16127.0076949046
L_47m_ROI,16300.3409974638,16572.6686162378,16812.6529907401,17264.9227861611,17874.0184535839,18465.7497719882,18983.7663910342,19096.6210608551,18824.0007020992,18417.2402166839,18089.9902556006,17872.3644024891,18140.747431624,18380.0051198608,17763.6889785139
L_8Av_ROI,16719.2383517153,16360.1883598383,16134.2659851491,16444.8862680462,17070.4774894745,17972.3693868182,18836.6444671138,19198.7687378356,18935.4856216669,18460.0236532857,18018.4860553776,17651.3891769631,17587.0543022403,17673.5085069783,17331.5932039319
L_8Ad_ROI,16661.4699547089,16092.8472977302,15774.6168497081,16137.4123919459,16876.370470234,17830.53987975,18636.1522480273,18982.2858345257,18836.2751977829,18435.1624810581,17902.5994988736,17481.1223280794,17399.8039679502,17384.7890941244,16947.265870732
L_9m_ROI,15051.0298472519,14223.7575436465,13901.4057285435,14131.8654312809,14719.8483466592,15252.0035767333,15678.6942481077,16065.3864004241,15852.9306703317,15461.1425178026,15172.9987775275,15049.3531817988,15141.4766415777,15072.6927387988,14709.7704511999
L_8BL_ROI,16285.828428416,15614.97098837,15510.0533894089,15924.7783557161,16699.1496091098,17603.3111669618,18259.0841110058,18581.9805858394,18397.0478161375,17935.3627452624,17417.8136464471,17177.4471277852,17376.8712438516,17445.771887933,17064.6503766461
L_9p_ROI,15185.1918092465,14494.6016697761,14394.248505287,14857.1245220962,15569.1272483042,16406.4707574007,16947.5633572263,17331.8063319656,17138.5175192093,16665.0007827357,16211.290158529,16032.2553489727,16224.4132459517,16303.6708672244,15896.7118082308
L_10d_ROI,13883.1999362259,13289.3770373285,13201.7659960314,13656.7884590361,14242.3427569875,14676.9842701648,15043.2420603128,15401.8401076859,15185.148581727,14852.8433591819,14558.631526112,14585.4992674737,14809.4413094072,14713.4871091934,14083.0185760916
L_8C_ROI,16545.4442140647,16052.5480605337,15794.9988010938,16181.6314613674,16991.109866849,17887.6613945476,18799.9411308321,19179.9555502741,18918.3374683194,18436.312890172,17905.7948315048,17508.0851991263,17454.6703459695,17564.5993147193,17070.914960318
L_44_ROI,17763.0928696716,17153.4576526795,16590.9961569928,16733.4506611918,17464.8117096,18418.741744877,19426.1048466341,19848.1055086224,19393.7590999761,18891.811229285,18429.7445266691,18232.8759759044,18275.0956493568,18278.1281351019,17807.3459115336
L_45_ROI,17057.5024856534,16944.9455226461,16805.2248470678,17188.7675165113,17722.555391595,18467.3511255674,19196.810702627,19429.4730946396,19123.5161784318,18779.2872338064,18379.8558617172,18070.9387907457,18232.0107201321,18589.1747902178,18082.2728685915
L_47l_ROI,16718.162103296,16974.2298328046,16965.0777080013,17307.2759487363,17807.3539589071,18409.268842795,18834.3470622258,18917.8610972362,18671.5792672602,18362.1806610953,17968.3772573069,17794.7356977056,17985.8900822314,18387.945789601,17940.6326313579
L_a47r_ROI,15207.8474658904,15081.0401357944,15215.9654452691,15679.9336075733,16329.2233287555,16853.5456094133,17269.7529899161,17484.6661007815,17227.6737727463,16880.9921415848,16565.8932750614,16453.7261124015,16776.754640586,17001.8938110908,16459.0532396383
L_6r_ROI,17675.4639623513,17283.4199945936,16885.7665257862,17009.9139800093,17725.8079572596,18827.2956622921,19812.5019071228,20276.5162253437,19945.5097606869,19482.5844808161,19030.0789975266,18711.0112109852,18569.6460282887,18412.9218781,17939.0446966026
