region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
L_V1_ROI,0.209009021330994,0.286421289418795,0.517272087509055,0.63329923370003,0.39361954060823,0.137345468966673,0.0996088878256478,0.118570335650887,0.106443354400428,0.0369140867511266,-0.0986254760104494,-0.156491043218342,-0.0774502353538918,-0.0560731501436469,-0.209279934965461
L_MST_ROI,0.197749697352376,0.0950914472330867,0.0989686979259334,-0.00853324458262906,-0.10876063504504,-0.107384655829891,-0.0964503277082523,-0.0233306914537059,-0.084051562438028,-0.0933189455626392,-0.0581824571267601,-0.01570143946745,0.0228666376926883,-0.0321631068755607,-0.175309040232164
L_V6_ROI,-0.291936851742773,-0.192599178744417,-0.0918313514525044,0.0120795967756864,0.112766934971171,0.138620338036404,0.052500390329983,-0.00566157327702703,0.0212100299864408,0.0789375567377206,0.0401023361261476,-0.00495828766026823,-0.10617425907463,-0.124904356085626,-0.0564471605003224
L_V2_ROI,0.129076822744487,0.163071287751813,0.209172338903618,0.224562267494035,0.212933373384779,0.174244328503705,0.148285646500704,0.122733760494475,0.123522353705462,0.0840156414207926,-0.0074162265462135,-0.0847419589165323,-0.110111882479638,-0.121261974184745,-0.141930443136292
L_V3_ROI,0.0710654479769553,0.116513024026294,0.155544093968794,0.181902532642277,0.240730290016043,0.28721604886905,0.307093427686162,0.279774753021384,0.280054715822939,0.255670184177739,0.191813304121434,0.14308480256937,0.11407865415082,0.134430412998788,0.124425503597934
L_V4_ROI,0.0308642277794078,0.00849981111545823,0.00812498482682469,0.0436675115107156,0.117571072779205,0.218305092494246,0.310029897190118,0.328097170496731,0.32064270456287,0.25537766811057,0.208597156214448,0.172588854422951,0.15214438747486,0.156093724665084,0.165204137599688
L_V8_ROI,0.171103767185747,0.185295627855896,0.263142414288161,0.334715143279194,0.472954666709451,0.602962913690485,0.72090726577528,0.7548211410667,0.683331204527615,0.651457598417911,0.725576411763422,0.778853815485939,0.758704745222915,0.813921556296256,0.768804021539319
L_4_ROI,0.141780886257677,0.317323148587733,0.417859067282914,0.420066156710912,0.365492051979499,0.30559629268755,0.237816301633218,0.166394868846859,0.171389442747296,0.190600051136851,0.204524096003679,0.180817556299133,0.0965504750165333,-0.0127861061163447,-0.034971528509871
L_3b_ROI,0.0634978974966805,0.290936064223562,0.444115317144052,0.525576895222698,0.583589988596854,0.599178500555017,0.565184963175733,0.512106237537748,0.529193774437522,0.541335040265312,0.487998355309269,0.37847207496976,0.245818155467025,0.190035422353255,0.23775031826394
L_FEF_ROI,0.072417559689253,-0.00524514504642567,0.0223379449448958,0.0173401213586063,0.0300370055979452,-0.00362886300063404,-0.0425475870730381,-0.105680753483871,-0.11966101749162,-0.0696027956914787,-0.0167814766626817,-0.0509935374939438,-0.155105022823166,-0.240065922076517,-0.264574556561338
L_PEF_ROI,0.0466575948238639,-0.0368000104985333,-0.117107834125701,-0.156978897175553,-0.150479531669818,-0.116608909332587,-0.125172581488195,-0.164402986446419,-0.146537842899287,-0.107319549997667,-0.042565806066483,-0.0300171072497358,-0.0469870814127604,-0.0789637620696491,-0.0514995554712064
L_55b_ROI,0.0918806477745886,0.100829310488286,0.0356950330837606,0.000906362299256523,-0.0158203604416084,-0.00781021611193495,-0.0210206618003177,-0.0890457642514301,-0.0870446250913243,-0.0721223486597145,-0.0578464680866615,-0.0709791656435405,-0.121811920980372,-0.12841940060746,-0.080793753140885
L_V3A_ROI,-0.281176440381225,-0.282815457499364,-0.293110300941056,-0.259747658355683,-0.118830242535151,0.0327826166082066,0.112088974978043,0.113855843785674,0.146712853028783,0.131530127487932,0.0622748222472087,-0.02509266399853,-0.0853706756897823,-0.047483686032708,-0.0514095508285156
L_RSC_ROI,-0.058038568601914,-0.0227583182135104,0.00835585661400185,0.0363185972649591,-0.0130924865968749,-0.152768838903789,-0.240036684423466,-0.271188282237169,-0.235251017891199,-0.150531070070643,-0.0450973115966383,0.0146392697504715,0.0168138593654419,-0.0632878977411161,-0.0896390168624024
L_POS2_ROI,0.15856336906105,0.167106513393392,0.219993493760128,0.327274824459207,0.47003140458329,0.520402634480434,0.461680078581813,0.435711205242802,0.457158291988037,0.450562112159462,0.384662665504709,0.350745987108617,0.381278164803376,0.402573099052869,0.381628050196722
L_V7_ROI,-0.39162146377452,-0.527270944090664,-0.58837493864999,-0.588691229719678,-0.518209244305677,-0.360486173057341,-0.328020058677673,-0.300019104448072,-0.31509890110981,-0.378339937549973,-0.379110748751642,-0.358908912841469,-0.291885800699098,-0.248245380258096,-0.280722105293742
L_IPS1_ROI,0.155079791506083,0.241481347700983,0.237928069339668,0.249566049407508,0.355470466921753,0.451872286995866,0.461172296703206,0.386283298188836,0.426395063504944,0.467505786446898,0.396060292125274,0.346219153591046,0.328326605148937,0.306979338225187,0.200921672168103
L_FFC_ROI,0.291385415419406,0.266523641104247,0.260622765628193,0.291481128497071,0.369844237283302,0.505438007252422,0.634498347968261,0.697726956688554,0.660715825531215,0.629516670410345,0.698278040579412,0.753868216960696,0.728106952903682,0.722700813000404,0.710921333441953
L_V3B_ROI,-0.176035006276862,-0.281590228638597,-0.37403487043053,-0.390470832423722,-0.308419978255008,-0.13201689009848,0.0103177802456193,0.0790622913561754,0.106153672777527,0.0268498834825543,-0.109957037364392,-0.14585059853661,-0.124174477723342,-0.149260355295981,-0.26441472736859
L_LO1_ROI,-0.0403792955643113,-0.0764384264439658,-0.0653227376727433,-0.00889494051632195,0.0624757421801856,0.140037584145995,0.141804709056984,0.128338747498751,0.163720217062442,0.0957046991734445,0.0314162500151038,0.0204408703467521,0.0089678007323892,0.0136394363541252,0.101364245851633
L_LO2_ROI,0.184864057328764,0.102771109941989,0.00910534053206014,-0.0688502247800185,-0.0200454182210882,0.0578445587331988,0.131353787280462,0.189708576778418,0.151440197783354,0.0822482474839632,0.131946402285424,0.199966212516866,0.221375142519147,0.230974087700112,0.261722910089091
L_PIT_ROI,0.202182527398355,0.205669148627407,0.119649399649764,0.0270741223098572,0.0170261462108709,0.0436199704832814,0.086809190504827,0.110219007076887,0.06730786274435,0.0458720889015435,0.0955878619761331,0.156341950144214,0.221655041177198,0.250720342721453,0.283379245193808
L_MT_ROI,0.25325780824502,0.141139270204743,-0.0425844096923421,-0.181634962874851,-0.147886163777604,-0.0639460137461174,0.00086901234759246,0.0799646181392476,-0.0518379017466764,-0.0983754314250755,0.0354694048481475,0.139845502820642,0.19981933047319,0.183866124313666,0.203971887828062
L_A1_ROI,0.205821159306083,0.369406218656064,0.395958951314747,0.442224453064846,0.508645898826264,0.486359792669177,0.446578314184962,0.377838760526112,0.386853638115632,0.264721351568576,0.0816305922425943,-0.0765108412530244,-0.0978705674609273,0.114910903668677,0.23232306414231
L_PSL_ROI,0.235099363170873,0.236382774134922,0.244512765501914,0.224759883233645,0.283343063299898,0.379437042012651,0.392708369771272,0.411086659292689,0.398393882747165,0.365135737945405,0.347834404285558,0.349538901627721,0.35280172196544,0.385148987718556,0.462593374715258
L_SFL_ROI,0.415832067918585,0.440647647371973,0.4184780754229,0.384045571556704,0.349957289530522,0.353934474322729,0.351320484272501,0.303145364647394,0.31731495468628,0.340945860285114,0.339705767587529,0.311164110532903,0.257915714456948,0.247962322108407,0.297589486683358
L_PCV_ROI,0.010926597036904,0.0145372248775086,0.118093536163724,0.166913312416667,0.174965064525439,0.112356042603584,0.0213960474332728,-0.00557053814204369,0.0165403818507998,0.065236025444744,0.0900452668429302,0.0973177193598159,0.125722654276692,0.132430974525053,0.173521703879741
L_STV_ROI,0.218511465665803,0.180495009827498,0.111867353010498,0.136840071054142,0.27191562035007,0.398677371600275,0.400797178838626,0.399871481451545,0.37771614926796,0.336070897503879,0.380181620025571,0.419782838390257,0.454911974276703,0.497609664156922,0.560203420477416
L_7Pm_ROI,0.216438931503232,0.336548211284056,0.531804141095276,0.574640046696951,0.67564556925578,0.708050343119961,0.64734214643627,0.642503033765558,0.653671691859017,0.67952509361658,0.660266168388379,0.693302497097279,0.734084131670296,0.713740019918826,0.696135820154494
L_7m_ROI,0.0919743298662694,0.101882844228551,0.276416648036916,0.432946701820816,0.511250863422016,0.47530982996248,0.346847993082344,0.289099664157277,0.314095235470222,0.351088773508515,0.367950084199582,0.386226395301139,0.419413445978791,0.458395463161025,0.47324283098658
L_POS1_ROI,0.00864001341773059,-0.0443153954049666,-0.0113415340910272,0.0101011253492084,0.0125787830982656,-0.0273037039646981,-0.0724982204843445,-0.0993475952753075,-0.0741013016299497,-0.0230868837443398,0.0094679119004213,-0.0232962225491425,-0.0721046531869338,-0.0752113032289028,-0.0252997695117037
L_23d_ROI,0.259435764100359,0.290291225859879,0.265330710851505,0.2626645293204,0.184425757507959,0.0356346541652071,0.00783799523405397,0.0291190385830802,0.0343989755249179,0.0419026403774439,0.0594058559093762,0.125562430327592,0.196128921151347,0.180065928813986,0.116428288701426
L_v23ab_ROI,0.0269858227379742,-0.144466911943229,-0.0732422251449451,-0.00968330484762592,-0.0463864509230105,-0.121234400641676,-0.240248987509494,-0.266135726848138,-0.223470418330871,-0.134650372735426,-0.0611966890183154,-0.0431488589405462,-0.0312984941221661,-0.0396631079588446,-0.0104803627316559
L_d23ab_ROI,0.130598858063609,0.0753485141363389,0.13021257826423,0.178778505612067,0.0687640599684661,-0.104662905790073,-0.280128576720789,-0.323416671487499,-0.256411999990612,-0.165135218624216,-0.0314613218706862,-0.00634081866801136,0.0312240834013325,0.0540253219906751,0.0794557840862474
L_31pv_ROI,0.118839528130985,-0.0112991028479316,-0.0578610675827766,-0.0308292546235003,-0.0392380706092021,-0.191412665879436,-0.323463292418189,-0.339432971748309,-0.311739080084969,-0.258635451318367,-0.229967473336545,-0.210932432227428,-0.180958808732767,-0.218646133664578,-0.271242441028066
L_5m_ROI,-0.0757457443635741,-0.077375933462675,-0.146226975274519,-0.223739521506257,-0.223613856017149,-0.234173073127367,-0.284233435019885,-0.298449278788552,-0.28014134002126,-0.203889234998367,-0.178558957455371,-0.163091391490442,-0.104663897425876,-0.0251654102347875,0.0283301224400026
L_5mv_ROI,-0.0306281278807101,-0.171150292787708,-0.212499979079033,-0.198007165015694,-0.167092992118911,-0.19904489239368,-0.265901961866273,-0.291378054808816,-0.254296728888848,-0.195730730231029,-0.17674652732309,-0.175644688483231,-0.179397719906767,-0.23864810328771,-0.302610168851354
L_23c_ROI,0.0719775526298916,0.0103333199042516,-0.00471964087680925,0.0103188487082899,0.00879953585898239,-0.041520004127047,-0.102594329964222,-0.0851047109235181,-0.0506848914621359,-0.0223289163568954,-0.00983275049187618,0.0113587070700356,0.021694139421684,-0.0599497178134341,-0.158414456727245
L_5L_ROI,0.0849544329049453,0.124324411207292,0.116816349547757,0.0960928384002577,0.129270397182518,0.146787878757009,0.110223177889097,0.0750017041220281,0.121666661445458,0.16270222646766,0.177541385003569,0.175347868856389,0.20841248465513,0.238846368486165,0.277940457026281
