region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
210,19255.6097048413,19247.2531835494,18995.9241325143,19512.9038436026,20753.569947431,22518.2877590001,24278.9306443093,25292.8473551517,24465.3020181519,23233.9880814431,22577.1617287122,22156.2962023077,21931.7933427551,21738.0392197823,20928.0611255775
211,17811.4513608549,16890.8669604714,16205.1932451162,16222.0985947028,16883.9433432171,17727.9893155115,18617.0665607139,19335.2192342066,19103.3535073796,18899.9823266537,18854.3098556648,18876.6678992395,18825.092642813,18527.7920485909,18010.5456202129
212,17549.4250134653,18082.4441173626,18028.931996023,18400.0773172809,19414.932000625,20745.2670057264,21761.4112316287,22231.7971955244,21949.1985971359,21434.8166560863,20807.2028224426,20329.0837496277,20047.7217359559,19912.1956778602,19312.2248809699
213,15923.3019811075,15836.005917024,15876.4025403359,16284.7371206063,17084.7912024013,18024.2833703198,18794.0367873023,19161.610763127,18832.4354820591,18218.157470397,17601.6360491939,17196.0363442843,17120.0994992398,17039.3907842681,16386.4956787532
214,12820.0218082624,12471.7915745283,11956.2840095448,11717.0538233239,11746.0391990731,12034.7873902545,12596.7909516039,12947.5736134208,12890.9106501358,12956.5320313163,13265.9804795251,13716.7431745776,14091.710589244,14255.7417755342,14120.3679573474
215,15620.7489121592,15803.1293317474,15772.208827483,16240.5217923305,17103.8714391772,18170.8377780687,18863.5887726386,19205.962646798,18968.0722139379,18475.6425797633,17958.5713916008,17668.2078850385,17727.675364261,17640.4406622014,17028.0511143633
216,16369.067424838,16814.4532446744,16813.3299651863,17175.3337251566,17982.9529737678,18806.7900606204,19606.0286970727,19972.3897188241,19679.7893907421,18913.460362378,18278.8145679429,17702.2237535051,17351.8979018551,17360.490764393,16997.5447310816
217,16341.2169873631,16831.339003994,17023.8067793164,17814.4360164696,18711.6831069447,19678.9529426158,20430.992870124,20694.7524842082,20439.3641026811,20010.1609180518,19522.7159127545,19053.7315521288,18686.5133269532,18632.6104389146,18276.8804897037
218,18880.9124668051,18862.1007357312,18865.1307948541,19311.5551330158,19712.1851025053,20371.713946121,21439.2784028849,22007.4919099066,21494.3540930672,20438.5041459839,19298.3885381761,18503.1854312232,18415.0626320225,18426.1296859467,17351.5065786999
219,16372.6488226387,15838.3234828916,15657.5316467426,15991.2427935007,16793.1909627242,17654.6081578101,18465.6329537938,18920.9337176732,18670.4223046545,18191.7579857948,17692.1763162094,17234.5227193886,17123.9369406446,17108.887649284,16515.6172630211
220,16102.75725172,16781.0488235931,17210.032060924,17664.1455511082,18362.4052472073,19108.726380655,19872.765394571,20207.0459832922,19800.2653656616,19060.3713326166,18279.7835829522,17469.3980424123,16835.4466322195,16456.6112837768,15861.9095192731
221,17468.5933400267,17608.4036701597,17455.8073160527,17645.363660551,17972.0825347915,18359.4792074191,18646.4593596984,19450.3873137091,19026.4199266566,18484.3241590562,18449.3662801714,19083.4176378316,19233.6863148973,19051.9999428142,18749.8174190757
222,17621.0948622611,16975.2949675101,17098.3590341286,17755.2703264288,18302.754092826,18369.8974698836,18875.9832011462,19698.1067909333,19321.2246113065,18703.8117950214,18370.7152335259,18433.3944722054,18782.9459635397,18870.736203039,18088.0988005488
223,18221.1761798854,17689.3657909369,17114.5534930589,17451.838473385,18278.7719252095,19215.8496057163,19854.5973802805,19945.5151398326,19660.6467184148,19142.5685516404,18788.1609908075,18526.7912341782,18578.5872327455,18912.2151344276,18730.0454951279
224,17956.2828614751,17831.4769446105,17836.9979692744,18543.700647311,19518.5802233254,20490.1887169325,21079.4344330855,21518.5994858146,21215.2757721314,20686.3879248432,20146.9884256986,19710.985285831,19464.4121164971,19188.6043144045,18478.7914855019
225,17436.7747755785,17179.2926862088,16920.5490785727,17150.320013191,17698.5406593525,18656.4768929448,19586.7236026386,19918.3546605569,19583.1717942328,19238.5931331028,19053.7617747952,18730.1196586178,18362.0852486118,18037.5779614966,17676.5559495467
