0.0030 	WARNING 	Monitor specification not found. Creating a temporary one...
0.0082 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1920, 1080]. Using actual size
0.7686 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f98dd70d280>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f98df37ce20>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
0.7689 	EXP 	window1: mouseVisible = True
0.7699 	EXP 	window1: mouseVisible = False
0.8965 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='default text', units='height', win=Window(...), wrapWidth=1100)
0.9012 	EXP 	Created fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
0.9039 	EXP 	Created stimPic = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='stimPic', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
0.9500 	EXP 	instruction: text = "In this task, you will be shown one item at a time.\n\nYou must choose whether the item belongs indoors or outdoors.\n\nTo choose Indoors: press '2'\nTo choose Outdoors: press '4'\n\n\nPress any button to continue...\n"
6.1030 	DATA 	Keypress: 4
6.1179 	EXP 	instruction: text = 'waiting for scanner...'
42.6121 	DATA 	Keypress: 5
0.0766 	EXP 	fixation cross
3.4483 	DATA 	Keypress: 5
3.4522 	DATA 	Keypress: 5
3.6440 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
3.6630 	EXP 	stimPic: size = array([0.37037037, 0.37037037])
3.6630 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x400 at 0x7F98DF67ED30>
3.6630 	EXP 	stimulus
5.0689 	DATA 	Keypress: 5
5.4820 	DATA 	Keypress: 2
5.6723 	EXP 	fixation cross
8.4336 	DATA 	Keypress: 5
8.4484 	DATA 	Keypress: 5
8.6342 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
8.6561 	EXP 	stimPic: size = array([0.37037037, 0.37037037])
8.6561 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x400 at 0x7F98DF8091F0>
8.6561 	EXP 	stimulus
10.1378 	DATA 	Keypress: 5
10.4990 	DATA 	Keypress: 2
10.6640 	EXP 	fixation cross
13.4095 	DATA 	Keypress: 5
13.5178 	DATA 	Keypress: 5
13.6100 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
13.6447 	EXP 	stimPic: size = array([0.37037037, 0.2962963 ])
13.6447 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=L size=400x320 at 0x7F98DF67EAF0>
13.6447 	EXP 	stimulus
15.2081 	DATA 	Keypress: 5
15.6523 	EXP 	fixation cross
18.4443 	DATA 	Keypress: 5
18.5877 	DATA 	Keypress: 5
18.6459 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
18.6620 	EXP 	stimPic: size = array([0.37037037, 0.37037037])
18.6620 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x400 at 0x7F98DF809D00>
18.6620 	EXP 	stimulus
19.6171 	DATA 	Keypress: 2
20.2778 	DATA 	Keypress: 5
20.6713 	EXP 	fixation cross
23.5584 	DATA 	Keypress: 5
23.6580 	DATA 	Keypress: 5
23.7612 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
23.7720 	EXP 	stimPic: size = array([0.37037037, 0.27777778])
23.7720 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x300 at 0x7F98DF809C10>
23.7720 	EXP 	stimulus
25.2100 	DATA 	Keypress: 2
25.3480 	DATA 	Keypress: 5
25.7800 	EXP 	fixation cross
28.5083 	DATA 	Keypress: 5
28.7102 	EXP 	Created instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font=list(...), fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instruction', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text='Indoors or Outdoors?', units='height', win=Window(...), wrapWidth=1100)
28.7228 	EXP 	stimPic: size = array([0.37037037, 0.23611111])
28.7228 	EXP 	stimPic: image = <PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x255 at 0x7F98DF809A60>
28.7228 	EXP 	stimulus
