region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15,intensity_at_surface_16
33,11840.6633905938,16051.0951051485,18684.0597426016,19529.0985977403,19854.5773993022,20498.5141373568,21661.1532403852,23015.0618987975,24291.9763879002,25186.0961858905,25237.1862882195,24634.3115065659,23681.5010524034,23159.862942776,22944.2374862778,22051.5339024457
34,10057.5931403506,13799.1500590101,15671.4905913529,15904.0876573511,15903.6986340102,16212.5832674298,16848.1549495012,17698.1310829453,18507.8983181617,19022.0956093373,19035.004649484,18586.4155125233,18101.8691053303,17712.3571561153,17432.2741485911,16743.9860906252
35,13284.9305793713,16913.5113364245,18668.2392590124,19020.6136354042,19161.3347399335,19692.3082363759,20653.1674290902,21849.8564790304,22988.4483468901,23671.4101641935,23756.8506324099,23258.7485529846,22566.1141122462,21969.7388817286,21456.4798068334,20630.0463613245
36,10349.3762511155,13940.7853138555,16556.9709295392,17528.085386632,17877.638856395,18467.1357632282,19545.120819972,20876.8089423467,22074.0040924528,22826.4930143923,22972.156753186,22505.7721922443,21696.1744430787,20935.101592064,20496.8280768343,19738.3334153338
37,10533.5287520916,12481.3925802304,14200.3780232372,15095.5356318339,15361.886313318,15433.1253916584,15574.5509473762,15798.3321527079,16097.3312974879,16401.4784421269,16670.1900242631,16873.7100075908,16923.1755738345,16894.573830712,16835.7845587546,16539.4163944731
38,10490.4890232551,14159.4383451418,17169.9965783348,18230.9620040625,18504.2385559903,18972.0376279884,19890.2785648229,21150.5171369848,22476.0817628286,23480.4612151846,23810.2303759248,23239.6354028562,22267.3745743754,21440.518403026,20894.6046493175,20139.9586893912
39,10746.3856026535,14671.5590025517,17104.0753175879,17573.8825189464,17535.7767245632,17881.4119298078,18643.759425648,19543.9890242702,20229.9808066884,20542.8092832168,20512.697825292,20143.3737185851,19492.2098089424,18912.3741357692,18794.0548704528,18546.6983828444
40,10129.6361519251,13393.9356951457,15933.763775102,16941.750214299,17260.7683945545,17650.9750598916,18346.479677979,19235.380400436,20030.5565949942,20603.0204610796,20806.9977609998,20557.1480354453,20044.3629667784,19565.2361216978,19352.674737616,18780.5359561716
41,9765.77328087062,13088.8089457487,15462.4895615614,16518.1405541393,17148.1995628904,17787.3076788451,18489.0630561542,19227.8512498354,19739.5572557125,19847.0482447277,19626.7001543372,19380.5731403192,19331.0025269076,19196.2896164539,18629.7522046885,17605.2977563204
42,10726.9273318858,14406.0793423617,17257.2768694552,17927.2545636383,17869.3134502827,18198.5062557085,19000.4320445683,20033.0384595103,20948.7024467483,21521.6404395047,21737.9536764257,21409.0907766822,20877.704961172,20487.1288479574,20484.9895913791,20239.7690627844
43,7954.75173816562,10904.488303308,13489.4414968733,14573.6490147436,14710.0616522481,14778.0550327691,15012.9813796714,15557.2549929904,16232.6841078366,16952.563922167,17542.4263365099,17712.608489641,17457.3793467316,17197.9342920929,16922.011499183,16048.2801246911
44,12656.4319274618,15670.8447479274,17267.0248278942,17525.791003408,17482.1967355254,17606.5650802097,18079.4518602512,18822.7836285606,19615.9008046059,20231.4459677679,20404.1723401438,20162.8364303257,19856.4928906005,19663.2760744635,19429.6818929848,18787.9814209667
45,8828.2077289933,11441.396739624,14018.5045548592,15289.3222839852,15585.3266439221,15478.7113747321,15434.0636457342,15596.0871498834,15869.9398445586,16221.926936859,16526.2206615813,16600.9047459111,16436.1541718344,16233.8936419007,16078.1181111979,15699.3213693364
46,10924.2119348392,13945.4256496037,16015.3547060024,16671.632307994,16723.8092632802,16961.0368248277,17598.7058527734,18511.6463910175,19503.3063026394,20397.8679128606,20906.3861259702,20808.8294311028,20314.4665560993,19776.2155650039,19366.3697378284,18694.9232582133
47,9700.73096020427,13059.7250533351,15696.7390707436,17220.0973999571,18111.8029331837,18953.3890935598,19923.7021800526,21039.0322477467,22226.9082025077,23358.3853857161,23891.1750131756,23842.4954268872,23256.8266245327,22381.6224557098,21618.4359434135,20942.469483823
48,13262.7394200818,17038.1712875204,18680.7567655374,18768.2538653347,18710.8364100894,19229.7713328261,20289.354862613,21485.4338768203,22458.3727841487,22874.8756426097,22654.5585221674,21980.2279185989,21268.4458177313,20758.9984633468,20429.1002863406,19913.4038303428
49,13038.0553611029,15828.3109792569,16646.8148553727,17018.9097585475,17184.126506717,17348.6902586189,17568.7533179898,17915.2932150129,18138.1848624659,18168.4078966054,17991.4374206121,17720.6269429177,17178.6055449611,16846.6483396164,16432.449667347,15422.971485114
50,9638.51791504455,12447.0935391277,14625.7759824895,15836.3255480401,16274.6332915786,16219.6664805798,16229.3790142304,16324.2441566676,16706.5278815652,17176.5007757673,17517.6441048601,17685.5994372033,17572.0142539317,17238.1781706136,16981.7970826334,16563.3051474778
51,13005.8356474416,16632.7744704309,17962.1560233916,17857.8075011375,17869.5372433545,18342.5891301194,19173.5302740181,20261.8420778883,21236.2860669211,21784.0944448833,21612.8723732874,21050.0311783269,20557.2277481545,20281.0590480882,19913.5276524731,18767.0472108258
52,9861.99787707154,13201.8136292115,15616.4560735698,16462.9016940283,16659.5789041382,16959.5075860298,17285.5522251618,17706.4455940392,17901.6758398668,17919.1085039609,17740.1524331091,17596.1324641862,17320.8874235607,17031.44160249,16538.9308248797,16101.7501389073
53,10096.7621556144,13036.6518454317,14802.3564112237,15287.5532542737,15414.5391273866,15716.6362911006,16223.3665761715,16896.8316956008,17525.9090386756,17939.8317865799,18097.9662264591,17937.6043848789,17545.1116186994,17254.0143597112,17219.9994008827,16743.2099026153
54,11655.9479697119,15292.0941457473,17357.5879319576,17428.463770695,17035.7345906882,17018.0491469429,17364.4768910395,18160.6304103755,19134.0995171599,20048.9153085882,20526.5634974408,20468.6669024833,20128.8975640737,19959.9131132766,19855.4229819924,19156.7706173555
55,10772.5452957343,14213.1190734626,16781.8578920169,17717.2392977828,17661.7772798747,17609.6728949918,17840.8139739318,18441.5606395776,19187.2590969484,19756.9172958769,20162.3560594601,20278.0825525411,20156.9820977035,20134.5269167518,20210.064231223,19748.6144392503
56,11305.0512784775,14699.6995436923,17119.9964228218,17927.2359104548,18074.595795656,18239.1925050894,18664.5477181089,19275.3598872529,19998.4473069291,20607.621271914,20931.1772695132,20849.088674312,20562.1383076432,20189.763140804,20057.9959651955,19866.4715546313
57,9025.81889572976,11395.8128789145,13813.1481207896,14853.9707408424,15087.335071936,15129.4310850267,15245.569329785,15583.9921293188,16222.316035726,16967.5796403515,17680.2227257463,18166.847336199,18150.1503696419,17849.9528946793,17546.5011979247,16793.1751386154
58,11653.4439136044,15260.8061594158,17835.0508015419,18408.9564233969,18449.0471364756,18877.2617710486,19766.0161037133,20801.4481637156,21577.4482535783,22113.9361591955,22169.3108428047,21744.4577452318,21134.7144000201,20743.7788888248,20566.7931050591,20244.009641746
59,8678.08151249165,12064.4017465261,15563.4624409355,17458.331381046,18220.9025452631,18928.63626296,19830.056422621,20916.2408310551,21759.85283207,22163.9092990159,22141.0739835969,21731.9925500589,21007.7165790005,20182.8369363352,19663.3082040037,19206.5858162173
60,11282.5422507793,14783.7843467338,17325.6807047403,18149.8754647849,18340.782473936,18782.7328220823,19689.3489764051,20868.8039376674,22063.2276493494,22822.5834600583,22819.1082975508,22233.7579980196,21648.6935001254,21241.397713556,20944.2660037438,20289.9007336635
61,9885.94594361909,13648.5050073907,15667.9717049852,15921.7261780154,16179.3708572078,16808.187974649,17716.8920817726,18560.3479136718,19045.6769317785,19151.0239118779,18866.924163425,18248.7952560246,17585.4971515624,17002.0865541549,16723.5083238526,16171.1645921346
62,8863.2809490717,11970.3234676595,14874.3432445998,16183.6600505369,16377.3379651913,16512.8311877012,16915.3632010032,17525.8979123454,18247.2184546426,18824.9654608668,19011.4665507071,18806.3189206264,18393.0593872311,17985.5369357545,17797.3479977199,17526.9042299657
63,11048.397207821,14049.2093034826,15749.9911411694,16219.8109988612,16478.0283571377,16949.7875371639,17659.2730442711,18495.025406152,19313.416304087,19952.8743604443,20084.4542098163,19733.8116847757,18931.8215552156,18281.3087021823,17985.2378219318,17246.507431496
64,9537.4222396322,12959.8267318173,16151.662356606,16891.869245557,16521.2752562396,16473.3043208304,16990.609417636,17958.8580942005,18945.9139862546,19728.4304410308,20245.7373953269,20198.897788699,19664.9592033989,19303.3801956636,19386.0491645754,19590.8043152595
65,8912.14990784447,12230.886749103,15198.8900455484,16803.768653632,17504.1305426352,18171.0891118981,18886.555584823,19673.1353075469,20221.304546889,20488.4774708418,20427.2904919892,20136.8756655912,19602.8157425612,19013.3868021072,18729.4483295229,18270.6633208709
66,8912.92841847859,11974.631984094,14485.3736737193,16121.198724669,16580.4120510933,16550.398545097,16642.795979183,17101.4804743618,17838.2991402957,18462.8272294828,18758.323054022,18746.6332711681,18439.4443619236,17967.9136209609,17746.1064440763,17652.8054242691
67,11328.7949403447,14670.4695840238,16684.6835521103,16834.8573600139,16728.13919218,17059.6782567887,17788.4176080941,18631.9455068236,19375.8628112891,19783.8640913439,19753.7685754855,19410.326834472,18888.7237245566,18378.5199820636,18127.9519081165,17614.7553733812
68,10549.3271270854,14111.2150555919,15989.6825812269,16354.2305319835,16483.2966523467,16917.9789760575,17650.4728257511,18534.732630677,19277.1520698629,19707.5189791476,19804.8628127403,19549.7494147948,18924.9761734041,18336.2534776996,18160.544416351,17588.9626633439
69,11557.9411459471,15374.3430965404,18068.976909919,19240.8033156604,19734.1495464013,20281.4729106485,21062.0607786337,22118.7140709833,23217.4704303312,24188.1071775201,24532.7709210441,24300.9685650351,23575.0303947322,22834.9952935016,22296.6403188085,21734.9433576469
70,10641.2310589544,14356.169192146,17202.1877881427,17910.0228806243,17905.7066349023,18141.6953008632,18870.698153982,19874.2774842247,20710.1772388123,21261.7221028315,21564.787969736,21235.1531133302,20770.993229497,20379.7415558837,20348.0625163776,20233.8169482101
71,9438.06068213711,12667.6098327117,15271.1034369538,16910.6336962022,17761.5202785022,18496.3782274478,19405.393775961,20366.989323776,21153.6792969936,21637.7650004467,21718.705545309,21442.6174182693,20737.7293410024,19918.8192183283,19189.2243111847,18443.8587662005
72,9367.66432792632,12920.3169375451,15742.2085118693,16656.241309898,16911.6592853667,17328.2402482738,17864.6066750123,18394.1740407585,18664.1690952323,18739.5501440154,18667.5216086767,18321.9678382697,17969.1842748142,17995.5394864336,18345.888803698,18015.1192107609
73,9688.16718326799,12699.6001336378,15361.9948585281,16789.8699565175,17226.6973922023,17455.9731712967,17808.806919281,18344.0866490453,18875.3176760836,19172.9306839979,19202.2315659304,19037.0137685392,18712.1227418654,18363.2611575646,17992.0719180799,17561.3758561201
74,9645.26072200345,12924.0555450967,15068.5501579988,15819.9709318437,16166.3190779944,16640.4733201384,17220.1714043795,17656.9111979831,17878.5684474703,17918.4698146726,17846.1285227328,17562.7176905794,17231.9678678314,17304.7148898739,17610.3145880666,17183.197388035
75,11555.5744718233,14656.7000848072,16715.2968879341,17421.7164062349,17573.8789233536,17923.1999609215,18512.9769325246,19090.7603808443,19489.692918325,19724.0469560134,19907.4309427042,19896.6919885432,19639.8171525937,19194.7588865388,18799.8533860792,18102.8070530597
76,10441.5333606956,13282.0249043153,15267.9784476779,16046.1257943957,16264.5913960932,16540.9882310333,16911.8560882584,17265.3857844309,17569.4289768204,17775.1360621828,17807.8423462976,17671.8319024964,17503.8701124091,17501.4834568584,17542.9756396862,17125.6012058861
77,12778.8873299299,16450.6584560998,18761.4339138655,19043.3060566524,18882.1773343447,19251.372753818,20357.5306280187,21803.4255900372,23166.1747767849,23986.9924037352,23937.2812036843,23285.1339216413,22902.0878107151,22606.1437577578,22211.0407301603,21375.9894212326
78,12340.2852504422,15328.0819026223,17268.5930978296,18032.7357666576,18242.3823672823,18610.5195813394,19473.2110298247,20745.6023316408,22151.4032787368,23083.9767141056,23263.419021181,22661.9661182972,21778.6423200197,21220.2295270407,20945.8432571323,20373.2320467924
79,10803.1462277682,13920.4003363599,15182.5939713275,15364.6155511928,15525.7683323354,16026.7145273255,16781.2976746769,17514.7613310355,18060.5880367713,18306.544566968,18225.2668579041,17870.8002029362,17400.4047163401,17176.9968102611,17171.2083558343,16626.6732788351
80,12503.9385137164,16294.2057027345,18338.8562246818,18634.9230346623,18623.313231829,19085.7194351438,20131.7615906038,21506.8612633508,22813.9082932919,23583.904478883,23374.2993828558,22820.4032321143,22399.8484417081,22075.2616306663,21463.7572103744,20543.1348934277
81,9551.4315785852,13153.0210745659,16142.232031037,16949.4627265162,16918.675376672,17130.6330287366,17700.447668576,18440.5916622955,19109.5045914304,19452.3174113542,19377.0677513396,18924.8773454374,18425.5586792974,18252.1001232002,18404.1162791521,18121.5260627188
82,9239.51035394834,12573.4291144197,15673.7633377636,17003.7428753883,16811.0485936666,16536.6762047863,16721.4302034005,17348.4284444967,18039.8006420589,18625.8447000346,18926.5010716108,18599.8851253558,18060.0499618869,17640.0600531867,17949.0095077799,18410.9803059639
83,10171.5997146717,13597.591499155,16568.540643525,18159.8838600462,18847.7962814552,19503.4820702947,20459.2418610015,21630.3906710594,22767.6365910603,23572.759940181,23817.3173748639,23430.4830637635,22588.5285491237,21717.4926341345,21164.0699280021,20372.2069352466
84,10086.7540924353,13416.0404822777,15850.4770647483,16691.4143229672,16835.7679167378,16884.201299442,17156.7473526457,17691.7686542116,18325.244770141,18818.3757868931,19088.6363900308,19015.1470493202,18701.1914363467,18364.2212988435,18007.2478313013,17550.9799501853
85,10629.6105104587,13529.7661400223,16011.7108871808,17116.7145225212,17537.4449460919,17926.2472372853,18586.7747515201,19505.9903659214,20357.4132401054,20999.030156744,21216.8972580674,21052.05642197,20516.361333536,20014.8893845193,19610.82175552,19238.8837642367
86,10107.2463099048,13340.4279043879,15996.8209868435,17580.1625944414,18408.1509392288,19058.2309236279,19873.4806246309,20914.280756487,22103.5130494462,23097.5009725988,23611.9027231608,23499.8990903301,22750.1139040809,21681.1056515658,20818.3690570402,20032.0465774445
87,8969.87556814077,12128.2184481567,15297.22403124,16644.9228595756,17021.8178099452,17416.0860030845,18152.2006692997,19005.0776666533,19753.9384925093,20225.3149392061,20303.3565708858,20042.4218973572,19633.5642502416,19164.4813962946,18805.5827764474,18380.5268213021
88,10924.1071182858,14156.9001286589,16381.4688838059,17618.0244128075,18309.1054818474,18857.206312463,19439.0083606957,19988.5163895628,20371.915012142,20501.4207816409,20373.2843345572,20174.506451865,20107.4599199037,19865.3371639633,19249.5800016036,18431.7563284192
89,11360.8039801758,14889.1173579479,17246.8450883605,18157.860612292,18591.9495758285,19182.7220596731,20021.6255469387,21038.1816915276,22092.3392879696,22927.7943490559,23457.0821685647,23328.1777888253,22650.0804907328,21991.0607626187,21535.1088502024,20945.4837211244
90,11656.5133911078,13499.9500115421,14867.5039868348,15548.9487123189,16207.9994338745,16976.7465661704,17706.3781410871,18304.0776108345,18766.6544555518,18972.7813444043,19144.9638766497,19239.3899088832,19119.5572312342,19025.7547983755,18782.9925727118,18223.1761564415
91,10234.8518846884,12970.4998542158,15221.5949893847,16032.1870200193,16084.545340493,16147.8782879904,16387.7599569587,16769.653088226,17251.2020207774,17753.3248490702,18022.9516378777,17862.6149099412,17532.031097068,17243.0610542577,17029.3615260838,16590.1836926995
92,10409.0181293054,13403.5135948074,16051.6469738468,17678.4330503071,18551.0450535807,19151.381968534,19812.2758909292,20509.92024784,21158.9309190636,21727.1682315809,22165.4346352704,22290.923606813,21759.0787508263,20746.7520708707,19853.4287529243,18921.0341916146
93,11637.9010890196,15387.4880129113,17737.6673212576,18387.6295157625,18713.0371146311,19249.952498824,20220.0817892127,21434.7325841685,22575.862362626,23496.0853185471,23771.1090480267,23231.3884883875,22411.607686167,21827.6334540376,21462.5566711564,20877.2172782285
94,8431.21177482183,11201.0432059417,13123.1020971594,13575.2290494656,13628.0911898952,13894.0968121458,14375.8953656761,14912.7188820435,15330.2212130367,15563.4997166193,15638.7233674329,15504.0157814811,15147.3701697127,14889.3812867343,14975.4286012278,14733.4830388555
95,11489.9017331032,14512.8547806803,16247.6744529334,16867.0939848837,17018.5789524161,17221.3216830859,17624.2280163922,18041.940845141,18454.8325928497,18820.0904903601,19102.6663710714,19269.5037866578,19064.6445805099,18782.1594639328,18334.9723470987,17231.2632901315
96,10987.2348523562,13195.4649806448,15473.9648976764,16829.555510756,17427.4366018456,17694.3600153393,18130.7302779009,18889.2188834033,19734.3257602676,20368.0970940605,20687.1911502628,20662.4952470509,20380.0963206044,19978.4825523028,19621.1693625418,18998.4750228972
97,14355.611540776,18336.0786305352,19871.4036552769,20005.3400116541,20119.7672003682,20724.545737901,21684.8932081266,22842.9352868309,24151.9308770594,25076.4004371704,25266.2490305054,24832.9998447919,24207.0773995094,23684.0260868872,23125.7446535883,22369.4968108906
98,10883.7537203033,14654.526967323,17562.504032586,18820.3417828969,19365.8817979734,20014.9025565927,21019.9527950069,22314.4158747653,23551.4317184677,24470.6473297544,25006.5583988611,24974.7792213479,24101.2459132785,23139.9616882599,22667.8307840528,22134.1155843074
99,12228.2283586097,15476.5473734981,17228.2098635037,17375.4893832626,17265.1007464005,17599.4707113223,18339.3058425508,19365.9849491307,20441.3112140136,21228.2092545509,21365.5301559247,21035.7930530488,20534.4907803054,20233.0292233377,20071.702758234,19734.4886297573
100,12317.3111022696,15307.8932786515,17294.9675150841,17929.1828184356,17923.3523873413,18051.4444480899,18570.0879540172,19463.2425858941,20508.8744498233,21388.0342122585,21821.7227816985,21550.0367753549,21044.7601277367,20663.3703665116,20338.7624544735,19774.4085063236
101,10925.5030977979,14662.1329255737,17422.592214899,18481.7916981868,18871.6364661337,19468.6570915988,20535.0395403508,21874.3805728607,23102.5906496449,23963.0419051394,24251.9111779579,23919.2067672558,23007.8217980313,22201.4382528395,21766.8456593535,20986.1845809617
102,11086.0761516087,14654.576013542,17311.6435472328,18112.9735130568,18086.9605934408,18279.3339151662,18926.0547826232,19930.2399642997,21115.3306105301,22128.0043759369,22500.6188501063,22032.3346833603,21409.3934873625,21001.5386567171,20796.058021926,20323.4218801268
103,10447.8081518083,13828.4286312087,15750.5430135071,16425.9389824216,16753.4869207982,17034.3560329446,17396.4408359544,17847.5544741229,18209.1214002162,18421.7302315174,18479.8106392062,18286.36337295,18005.8509197477,17878.0544237635,17720.3315122656,17285.2617849113
104,8788.84201699401,11557.8763422606,14501.4399233011,15837.9918085387,16014.0932403288,16107.4909264448,16465.6385254771,17072.0545573205,17820.0673582191,18425.013008247,18672.759975683,18604.4082462002,18304.6704099972,17940.895404677,17536.8884907286,16906.5137179117
105,12542.8665443222,16428.5195717558,18428.3097501441,18477.5711621379,18218.606910547,18397.3060987957,19086.9703313675,20116.9857807381,21141.2457349255,21948.766091419,22133.0551138078,21715.3030923291,21321.6611555461,21148.1109927299,21006.6406217596,20289.8044813253
106,10357.903235936,13687.4426009268,16564.4011930652,18296.9738428299,19086.3002552434,19679.7827891257,20434.3258507113,21258.852688846,21969.1894117889,22316.9264183642,22254.2483488053,21855.0140873004,21311.6361501456,20632.422051773,19783.5041133848,18941.8231200887
