region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15,intensity_at_surface_16
7Networks_LH_Vis_1,0.487906180954005,0.528222007741533,0.349991504956503,0.00252564329007,-0.225697395038325,-0.251343471099049,-0.177025899422833,-0.0673419964526592,0.0576188520554527,0.127715228830528,0.0782495574522303,0.0186126926578019,0.0808819422393066,0.28596361853612,0.511251209712085,0.747224229983709
7Networks_LH_Vis_2,0.0302383231522251,0.0407744166201159,0.0559193373221869,-0.0861881703045642,-0.308729171788027,-0.490204454997759,-0.568443388182075,-0.535599548448532,-0.470933003009802,-0.431787737947252,-0.373687479519709,-0.291258820083299,-0.206166209634064,-0.0739119333409976,0.0349608729455199,0.0774721984957618
7Networks_LH_Vis_3,0.809357164531915,0.772128505756068,0.633206173884633,0.54013938836199,0.612283140564331,0.807720744481542,1.00558407550534,1.17113936793228,1.32536428117195,1.42052027703504,1.3958457834526,1.36431547132519,1.45663588747463,1.6477985041095,1.72118780341405,1.71858278169432
7Networks_LH_Vis_4,0.480188431537901,0.290196510722591,0.178925655460639,0.131570295559682,0.0883677540655883,0.0597316662994652,0.113584758061332,0.248810597208321,0.430125216710278,0.582759095390297,0.642306593950618,0.577249700668043,0.502962919898068,0.52278560086495,0.583511667372056,0.628401899633613
7Networks_LH_Vis_5,0.625089039848711,0.480049481156986,0.427573821333441,0.440079164430972,0.483772195006519,0.563549858819213,0.649884928293587,0.807872152532047,1.01589614487814,1.25110892947151,1.45741160544261,1.48580198788584,1.41080984997834,1.32424329076452,1.24800784374441,1.18866695371721
7Networks_LH_Vis_6,0.0806386541574931,0.067587535604712,0.11970634973643,0.121084535654951,0.0898420337233538,0.0837789164732748,0.11377341396616,0.203255406792912,0.374410120555668,0.508925741383251,0.544036477357157,0.478241766534904,0.398956716697338,0.415518706672925,0.459533962585587,0.482310290328062
7Networks_LH_Vis_7,0.395480115848785,-0.256132111531453,-0.824155655286549,-1.11253620246065,-1.00274211014451,-0.775527147548246,-0.658407218291076,-0.688527197776611,-0.78404355397686,-0.884699046135672,-0.881382353597139,-0.733124789103855,-0.539708166291866,-0.320901767365029,-0.296966834731384,-0.310300821201631
7Networks_LH_Vis_8,0.72195443543876,0.889531283816736,0.919690552357924,0.731533897730184,0.53146398838302,0.47172264951538,0.515620839795737,0.614072844038526,0.741678339013372,0.796290254039953,0.729309955310033,0.670369536300061,0.716063383338733,0.902713627612499,0.979033240116333,0.86873447122939
7Networks_LH_Vis_9,0.159002479643169,0.0964215114350395,0.1977834714355,0.349865517886469,0.454051971489992,0.459778694629666,0.422669560833261,0.39144900182897,0.449142099829231,0.564650622540997,0.657541524373534,0.709754067011962,0.642001505248397,0.496031706481703,0.370385205827886,0.231396123899888
7Networks_LH_Vis_10,0.18584853659094,0.109731303354612,0.287961126179865,0.539140651231749,0.691580681572513,0.79217422646463,0.942136902715287,1.18351438294553,1.47236662200237,1.80657498365907,1.96146649866171,1.87990544088168,1.74108765490415,1.67419932196287,1.66013705181676,1.60102450145897
