region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15,intensity_at_surface_16
R_PF_ROI,-0.0877398384574338,0.187415712456384,0.509374896772639,0.440007322519064,0.233544080486038,0.0917207706512812,0.0615372060019537,0.0417906031396699,-0.0232627137872966,-0.10786032174173,-0.158569821924363,-0.183079077797091,-0.14478038860877,-0.0252195477210868,0.163091291119237,0.381989051053204
R_PFm_ROI,0.0681562956036627,-0.057489050833957,-0.171998168585505,-0.190838542132354,-0.281825411276934,-0.459881085517029,-0.643006205139994,-0.774750899016358,-0.845701811191876,-0.869619683316183,-0.866884515708304,-0.825701478049243,-0.731323931397869,-0.619561645312726,-0.54131740401379,-0.373136099522778
R_PGi_ROI,0.0096814262212513,-0.0827984650873048,-0.424663970333336,-0.740471657739856,-0.864395342564503,-0.881131559025643,-0.834958022987985,-0.771439120785868,-0.726440703635577,-0.712962782738999,-0.74669193647057,-0.789117127818937,-0.790404577549554,-0.711715121699098,-0.647888824712085,-0.655325034232264
R_PGs_ROI,0.861272106647198,0.861151846108253,0.645240545271862,0.473801888947822,0.432197112002437,0.451195173651227,0.474595371115512,0.498229668699877,0.516125660962644,0.528191259927057,0.506932239289901,0.490764810208124,0.530999793122941,0.642849754009528,0.729846711149515,0.823686509598607
R_V6A_ROI,-0.644401339309334,-0.38654766967198,-0.0288521440919251,0.142289495957219,0.181373049733346,0.331014376380832,0.51418797675736,0.675358198238226,0.722105952399115,0.663659292267773,0.577374538680499,0.489199967809227,0.395743275023247,0.357492949390551,0.528918650950017,0.690712864086718
R_VMV1_ROI,-0.251971351755204,-0.234290888734368,-0.175002368750215,-0.156742691137765,-0.200061608426525,-0.2016312640534,-0.10122579761755,0.0869085657556877,0.352723700774752,0.542019920938266,0.552267531943175,0.388648487646283,0.32224522730134,0.384103870714607,0.421519458135967,0.455318193736316
R_VMV3_ROI,0.444803042541551,0.294191315028844,0.384610255006233,0.405608915060742,0.311270483643259,0.249057882612508,0.382065164569146,0.623782114028062,0.968207373946441,1.26010471360282,1.30267564821233,1.08043599851061,0.917936330832703,0.881473945752942,0.920445805298375,0.941968565560612
R_PHA2_ROI,-0.824754520492203,-0.89897210697295,-0.62929698173382,-0.505822809123119,-0.814287566233854,-1.18376629840552,-1.45317511804591,-1.52681434190811,-1.42067500146696,-1.26943026087951,-1.12348465936879,-0.981475697432282,-0.802226121925916,-0.618296134182111,-0.488779146819203,-0.383324746066081
R_V4t_ROI,0.833881970280289,1.10000572261139,0.995556133849254,0.759151040748377,0.71874010646874,0.826154345202323,0.976513209369738,1.09831018648527,1.16011794945846,1.15083796750362,1.04630123761688,0.956034273705305,1.00517062112117,1.10158705150728,1.15008997951113,1.10963517002238
R_FST_ROI,0.534585301330865,0.691656766644126,0.583019213939962,0.295935078720812,0.140204751184654,0.135203414390846,0.217207961741179,0.333388338374914,0.459648311000529,0.513692942134462,0.443078043041563,0.306391796401421,0.241387803538361,0.30938702615588,0.368481699828581,0.23663307788227
R_V3CD_ROI,-0.571397780115116,-0.542244331113009,-0.234417869574093,0.0267619938180998,-0.0269113101013668,-0.132675440263239,-0.0496391430737493,0.181429400387257,0.419425605743281,0.54192284104158,0.540958693729017,0.372358239354726,0.154678798836213,0.130046557298785,0.21858315931167,0.189771862119837
R_LO3_ROI,0.748591572094908,0.691574020814156,0.691014643512538,0.714125476158406,0.672115471467083,0.658838064977707,0.649624378622229,0.631953851897481,0.601308334218293,0.613206428053649,0.596749608215171,0.550189667705894,0.563331856430277,0.665537355935056,0.739684725906295,0.776614387854994
R_VMV2_ROI,0.696010934599973,0.319426693217771,0.261989610464506,0.225842352576333,0.135876393532388,0.00715890262520861,-0.00201350250223354,0.165084874878173,0.38813221832038,0.54769115745773,0.517144099255353,0.285236134088681,0.109379903094539,0.0190268402727364,-0.017227543483598,0.02280779527914
R_31pd_ROI,0.780477739111901,0.506183644633137,0.0852345380211571,-0.188418973253421,-0.289273292357332,-0.318231353499484,-0.441557140317035,-0.580118397254477,-0.733523282543788,-0.842145355523161,-0.859463030381572,-0.820407696413328,-0.767689395452131,-0.781240594588948,-0.848987541622561,-0.852428938418453
R_31a_ROI,0.226694613886578,0.038494314460283,0.0745301376128421,0.178251476989996,0.19994389878823,0.148531532682792,0.0806691394608984,0.0486927685954364,0.039963332290962,0.0113146318531476,0.0433821033158058,0.10074426046423,0.173878476130934,0.224399666879803,0.200738708023546,0.246557318055529
R_VVC_ROI,0.580645318411256,0.344516798229634,0.235389098995545,0.119261443706077,0.0246473573838901,0.0157785948778728,0.132532388086276,0.322201088974413,0.568472122810794,0.775694608058784,0.809697845493236,0.666407489685297,0.631319317612515,0.697265369869325,0.79043171615459,0.859354251544381
R_25_ROI,0.0454418902018575,-0.167642327831737,0.0315365646465496,0.197163266399518,0.00255044041777333,-0.246179783000702,-0.458820134230829,-0.610875127068444,-0.706417093187706,-0.664860012489565,-0.449536283073053,-0.117767889796619,0.0559658150898139,-0.0157700467305495,0.02887948559916,0.159002275042251
R_s32_ROI,0.812159179700961,0.748620077490444,0.895096059102286,0.90061764747364,0.74751973683011,0.59904804919152,0.49625556515857,0.416615331145774,0.313731768656758,0.301386353716127,0.546942257076596,0.963894014130683,1.12402301126232,0.988586648595931,1.00356360200673,1.0612008024657
R_pOFC_ROI,0.337505296252637,-0.0747215111258878,-0.282064271627555,-0.355777290546207,-0.349701651716702,-0.395743939869685,-0.443376440224786,-0.495422275853474,-0.510910520238849,-0.467147811694392,-0.327620748556732,-0.164602867637492,-0.052787929204238,0.021403259864405,0.0736129937910284,0.0538751276200835
R_PoI1_ROI,-0.688219113327052,-1.03297599946749,-1.13959605938827,-0.956790324425374,-0.854379610115013,-0.968330794629726,-1.15234575342017,-1.25678628304182,-1.24382828509914,-1.1041174930468,-0.90494150196464,-0.673161517130625,-0.508371446911796,-0.460854516393265,-0.576522873570471,-0.744635033682829
