region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15,intensity_at_surface_16
17Networks_LH_VisCent_ExStr_1,0.357045352720053,0.283081420795314,0.295641794138808,0.322584164656936,0.365947259598576,0.423966024850044,0.486281057198889,0.582637960595006,0.738460468976548,0.901922356780606,1.00902444967894,1.01246109988886,0.952311656734096,0.896390214936374,0.85312840239154,0.79742987096193
17Networks_LH_VisCent_ExStr_2,-0.359014196296136,-0.344078198841915,-0.319024166955163,-0.236301630588112,-0.211446313763341,-0.248493656849578,-0.358517069685529,-0.536188043694804,-0.6878320962201,-0.745282915028288,-0.684127924022198,-0.589015180799518,-0.601110647639772,-0.694025084301167,-0.640967295049819,-0.574361313577603
17Networks_LH_VisCent_ExStr_3,-0.52364303123571,-0.408238676321765,-0.110627376885924,0.256026390053588,0.501798527119526,0.60695173279991,0.498039375493689,0.176053286726323,-0.170107057404389,-0.330659196887738,-0.222085404840031,0.0330385897497621,0.099966713930425,-0.137384902756975,-0.279902762060431,-0.387869434132109
17Networks_LH_VisCent_ExStr_4,-0.44068434523514,-0.57637144333248,-0.508911443512446,-0.41435216405364,-0.385432979325464,-0.418138603103042,-0.470970675464584,-0.518639661460565,-0.544078782082417,-0.545770263365029,-0.529126867383486,-0.545398941412549,-0.647343657491031,-0.807095566264363,-0.885419010241925,-0.92881590791113
17Networks_LH_VisCent_ExStr_5,-0.371771250473451,-0.26843288786825,-0.0761150941880894,-0.124527933060287,-0.232104057477821,-0.219889799082942,-0.111963356860238,0.0392124627627257,0.187370919895973,0.265754283249034,0.226785691728593,0.0637480298373746,-0.0569403765241069,-0.0354857615339716,0.0763570707177486,0.146687230636621
17Networks_LH_VisCent_ExStr_6,-0.898789593120794,-0.784091540284873,-0.603079523734598,-0.632031826162385,-0.784838500624503,-0.868660484219789,-0.786115887679427,-0.550545057136836,-0.292062424511003,-0.131798243244194,-0.103350611877711,-0.217070642013572,-0.366328475624791,-0.429546393935397,-0.358779931570137,-0.366285750771402
17Networks_LH_VisPeri_ExStrSup_1,0.51691646215006,0.275637016871358,0.147755653411204,0.0941025638063565,0.0468257451607966,0.0180565473701036,0.0697169628969727,0.196785824037998,0.362494167865165,0.507835484409842,0.565837895676504,0.520014905185384,0.478691666936095,0.524779159767167,0.592841272954903,0.64714566477517
17Networks_LH_VisPeri_ExStrSup_2,0.0341130836108259,0.0263225823658254,0.176185639844724,0.433262493723947,0.614493580838348,0.73495073238403,0.835270859621444,0.977478120699707,1.17046286158713,1.41463476731549,1.56162618662284,1.53896275029887,1.40472345073827,1.2593742745543,1.18629957762986,1.0784345498101
17Networks_LH_VisPeri_ExStrSup_3,-0.0394430636236832,-0.572800862038792,-0.735685382975487,-0.628634386954141,-0.522858074330771,-0.558736861581184,-0.619090071022576,-0.647455556597368,-0.647556856830535,-0.653529733229206,-0.672184035128101,-0.703463125757987,-0.602338214284425,-0.413117635683242,-0.234974555797369,-0.193532218058753
17Networks_LH_VisPeri_ExStrSup_4,-0.629939990830696,-0.544096863107046,-0.23373016658009,0.226333132667112,0.56701067774089,0.713955848487891,0.684708055059896,0.514979217631894,0.315585653811856,0.247636963866403,0.39272850875831,0.627282913431251,0.673121599209411,0.384826566951337,0.0994411616655794,-0.00899778312154407
17Networks_LH_VisPeri_ExStrSup_5,-0.452125692932006,-0.435689173333007,-0.410841179334044,-0.25726871068942,-0.0903021971113138,-0.0412998773880626,-0.0448814406269378,-0.0671565494680757,-0.0514517977736036,-0.0196549639776331,0.0248973742101445,0.057388125624448,-0.0075436915243874,-0.184866494593128,-0.325912587716192,-0.350073965158019
17Networks_LH_VisPeri_ExStrSup_6,-0.638543157132876,-0.614029570458991,-0.482591554592517,-0.239790262344318,-0.0800802290241598,0.00758467537268283,0.0784907656732861,0.141736380652672,0.199843030356695,0.242574461930588,0.258072351848278,0.233962655911648,0.128834537495903,0.0272077896775262,-0.0304788276824119,-0.0672440565080511
