region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
17Networks_RH_VisCent_ExStr_16,19326.0500321116,19884.5146269523,20753.6029150269,22066.8500130986,22672.7608657336,22960.6098697309,24036.0709815001,24430.1352835667,23851.3893795853,22807.0594132321,21635.1036578363,20956.9513881007,20939.9292783069,20837.872276105,19316.7638229698
17Networks_RH_VisCent_ExStr_17,19373.6651384328,19548.6856376115,20034.2690685683,20888.3704570594,21478.5275135065,21935.0698444343,23104.0761418684,23614.3290568494,22904.1383399343,21648.2422510524,20521.2660102153,20088.4741251781,20220.6861505183,20213.4894802353,19010.143254907
17Networks_RH_VisCent_ExStr_18,19466.2558592145,19459.3652409182,19254.7135421321,20029.0884091132,21407.3193512543,23107.0833489104,24602.6657039284,25178.273797519,24558.2433774086,23411.0028012176,22301.3413570914,21514.6661101142,21223.0013465117,21110.4915253034,20201.9053207443
17Networks_RH_VisCent_ExStr_19,19312.492707395,19099.2591438527,19031.2818643415,19775.4169749699,21171.0153503627,22927.3962685041,24361.9372925353,24938.1084023047,24232.8362884992,23021.99007989,22077.8132846304,21608.3118585765,21391.1020408831,21247.152065063,20194.632163822
17Networks_RH_VisCent_ExStr_20,19727.9878004754,19912.1514615288,20729.7053761281,22110.8381302911,22525.5050232438,22835.2326730265,24033.6490510056,24759.0727998539,24175.6720398005,22930.9218073745,21596.3506063307,20771.5046751531,20681.6411768675,20519.9902924965,19171.6295510953
17Networks_RH_VisCent_ExStr_21,19763.494479534,19752.365251138,19676.8869289221,20399.3303147426,21819.775967,23594.8499418727,25136.7280352493,25932.3552991137,25149.0263852101,23853.2870597941,23130.8633902956,22622.4373798732,22321.1111715699,22229.6404755477,21501.1769608991
17Networks_RH_VisCent_ExStr_22,19407.9164443658,19620.5877670174,19597.4429200859,20114.4729093911,21091.933746095,22428.8245265008,23821.0435794196,24453.9390827322,23904.6015214872,22647.0314453393,21279.8151746774,20271.3430401837,19860.853740954,19690.4519862862,18977.0179126853
17Networks_RH_VisCent_ExStr_23,20079.9804364141,19783.3601023985,19886.8587844049,20208.1698698752,20481.2091633348,21044.7323701257,22319.2364726139,22801.8055980085,22193.2879026796,20964.5181438121,19604.228545738,18791.7524660402,18794.7327351812,18699.1951899908,17636.9795460937
17Networks_RH_VisCent_ExStr_24,18488.8212245263,18282.9438110327,18213.1318450485,19014.3587321402,20528.9808752484,22521.2283684026,23999.013763711,24620.6441127598,23959.5151220057,22781.3456900798,21807.0973191162,20997.9445567639,20565.0375210075,20274.4724515665,19374.8746286959
17Networks_RH_VisCent_ExStr_25,19019.0114528862,19200.1833360872,19386.225830167,20180.1118209387,21483.4652338953,23102.2817947532,24506.2367201788,25177.2279418049,24344.5670707596,22823.7312028567,21473.8463420117,20588.7617841634,20211.249217027,20219.9203772935,19336.6642833156
17Networks_RH_VisCent_ExStr_26,18785.1684987316,18489.1216543768,18335.9162535371,19170.2949560161,20614.1014817646,22509.8501214434,24115.9429471182,24742.3468734517,24121.4889652701,23059.3139298572,22274.2237571746,21762.6521294361,21611.5879997535,21569.8010594468,20685.6023306312
17Networks_RH_VisCent_ExStr_27,18256.2628867547,18293.8479245884,18389.234608771,19304.4884149101,20810.8437094311,22522.810992961,23790.5266323485,24328.3782875015,23869.4027304668,22791.9005187898,21796.522022994,20916.165289909,20440.3532794624,20251.5073623685,19473.0784854137
17Networks_RH_VisCent_ExStr_28,19276.1056710654,19460.7828125097,19451.956700288,20047.4313255127,21493.5512626647,23512.7177095715,25224.488012092,25939.7463282346,25551.7967487547,24176.2253477244,23080.2163502674,22211.7483920956,21744.4620772509,21358.4623425743,20303.9061352172
17Networks_RH_VisCent_ExStr_29,18750.1505203318,19239.8036853867,19478.7913230129,20265.5521828479,21663.9108958703,23245.3466040864,24571.1585526211,25230.8882079949,24841.0565151816,23953.42290223,22897.9598951701,21887.5862276783,21143.8688904653,20696.0250771973,19782.4488941788
17Networks_RH_VisCent_ExStr_30,18049.7352126925,17731.9800838224,17666.0352917064,18240.9145359385,19514.7084909339,21052.561757081,22472.2826299941,23160.90371341,22802.0311323764,22004.0730739321,21209.1536199503,20615.8435183281,20279.997473612,19914.1287089829,18973.5629982483
17Networks_RH_VisCent_ExStr_31,17501.9478713334,17277.934688732,17283.3945359097,18210.3666281156,19598.8623346654,21178.2837149157,22650.0148049989,23228.6435313309,22807.7508122973,22022.2585772829,21129.3739824317,20326.2891182388,19946.7298947581,19944.0265200094,19174.8569775079
17Networks_RH_VisPeri_ExStrSup_1,17694.1523560034,17566.5481329931,17051.595341488,17388.4441737705,18651.7604325258,20425.8140125004,22317.4348067765,23296.2438847592,22329.4125866929,21094.5498640965,20688.1024417217,20265.2174583236,20044.8405457099,20332.4509724787,19679.2773801949
17Networks_RH_VisPeri_ExStrSup_2,15851.1539401371,16288.543243958,15993.0063643414,15921.3627257797,16438.9075205603,17353.4092806223,18203.904621097,18704.5617072432,18583.2567676403,18500.1841615795,18529.5433826993,18564.9691976561,18337.8099877439,18037.7997601579,17542.096177703
17Networks_RH_VisPeri_ExStrSup_3,17093.4273207701,17307.3512270879,17246.1008096748,17835.213027315,18910.4690914004,20128.6273472411,21473.4923736502,22108.550424069,21247.0441518574,20204.6575650943,19796.5392346949,19636.0278790514,19439.681998569,19557.0060735071,18820.5080242703
17Networks_RH_VisPeri_ExStrSup_4,18905.2745363699,19487.1033613571,19825.1575289471,20598.0589905559,21809.8869292957,23236.6540501738,24872.5371499983,25678.7571298025,24946.3846421401,23867.9270211718,22703.9005734138,21730.4017722406,21171.8874923217,20944.7921327302,20216.3421716364
17Networks_RH_VisPeri_ExStrSup_5,19073.1780231379,19398.0703047574,19570.6070271704,20294.4478281878,21627.260503822,23348.8291124812,25212.7762639961,26143.7137523175,25388.913346513,24025.8720454975,22758.0998879629,21833.0912652505,21359.4020902215,21019.3296899001,20251.2623834085
17Networks_RH_VisPeri_ExStrSup_6,17797.3072504487,17727.9077355128,17350.4914074372,17959.2010792629,18721.584421755,19513.2622167005,20121.4216088962,20507.606113042,20197.1189724921,19709.3835388106,19159.2936171302,18890.3110143433,18826.057027158,19025.1056572698,18461.8915482185
17Networks_RH_VisPeri_ExStrSup_7,16612.7041613954,16529.4691256875,16395.3655229762,16853.3779591657,17801.8599205918,18949.3760008818,20142.948810647,20838.6219123967,20338.7177207009,19655.6106368876,19305.7392930919,19116.9695257497,19015.0882476543,18868.9191412158,18156.9989129977
