region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
7Networks_LH_Default_Temp_1,0.18813844033767,0.186168410950839,0.115924464947736,0.0412659695478397,-0.00268640775971631,-0.0014014338241634,-0.000747543713843403,-0.00207674835875415,-0.017628576298732,0.0152189247500169,0.119201247473351,0.171298750110295,0.170211690394522,0.168241071094385,0.173416275018214
7Networks_LH_Default_Temp_2,0.376643794202274,0.31033032901794,0.201665302875664,0.118409907446993,0.094673404182515,0.139713972711191,0.17334674747091,0.250255839451632,0.192650171624412,0.211094943902634,0.305040391703682,0.415707770091432,0.463694438617062,0.446604414643428,0.448832931023723
7Networks_LH_Default_Temp_3,0.25988246821895,0.2166806052354,0.079809335256603,-0.0624419000569304,-0.101736914175358,-0.0155831879391294,0.10168705178433,0.224210323197889,0.130625769976306,0.115245054747864,0.226969881213064,0.337723124980907,0.3643047999393,0.336336417822629,0.373040200763995
7Networks_LH_Default_Temp_4,0.558615817447418,0.454643735239822,0.336439739858999,0.316514250269902,0.439367840894713,0.525926826368262,0.482006694262283,0.568532019653577,0.513946171003281,0.552301304791767,0.613540107721644,0.685980891894453,0.731271167012643,0.712488865164018,0.665431467488409
7Networks_LH_Default_Temp_5,0.673986450441783,0.571876490606938,0.451154542403937,0.44449867996445,0.522452128830819,0.609009217765229,0.548747255699677,0.587600180701161,0.583111918963177,0.633958045149732,0.702290744232337,0.733003510103891,0.72722255196752,0.725589123500166,0.754064615711366
7Networks_LH_Default_Temp_6,0.280529669448815,0.22761946560142,0.149721193942826,0.0856205427433691,0.0727272000033548,0.134735741549104,0.204958810610614,0.314202152038511,0.244992007735676,0.23287680702152,0.306105210606756,0.379783870629216,0.414952874654613,0.402327553630299,0.426133516732437
7Networks_LH_Default_Temp_7,0.102498813085853,0.0694914388040204,0.0363016487756389,0.0560393760664246,0.205497767504327,0.276935563862086,0.218938919275019,0.238936789296603,0.246345596963536,0.270251485161286,0.256397651695163,0.219626936174965,0.23377792848908,0.250743780865258,0.198660441023532
7Networks_LH_Default_Temp_8,0.584783519177294,0.525614686555151,0.414666616461481,0.357248370250702,0.354022331328477,0.387551540643903,0.378722529443952,0.362139380374622,0.384548010574063,0.444788668276445,0.479520451986645,0.502183230298344,0.491052855020496,0.561171936217787,0.599453047774964
7Networks_LH_Default_Temp_9,0.254094749514925,0.150447646168693,0.0023276373281792,-0.0153345544911272,0.0536819449921869,0.0840977787476986,0.105668236935085,0.156751264556694,0.0985323237711683,0.0867037619491111,0.135715082599686,0.191885020533212,0.248757252078511,0.305157945397429,0.374952732373163
7Networks_LH_Default_Temp_10,-0.0217146802217982,-0.172544893296366,-0.216201932532527,-0.202912890012247,-0.173190707694059,-0.102883102607219,-0.15773340272461,-0.140987364974101,-0.134970012727419,-0.114800768478587,-0.14181572871833,-0.187104933972712,-0.213862371369275,-0.200035149703336,-0.2145406168011
7Networks_LH_Default_Temp_11,0.207238608825292,0.13283773089913,0.0787132080312514,0.111302844446152,0.227726440760088,0.348778649764411,0.32665658709753,0.317685027808113,0.292904550394242,0.273177040458949,0.299889519700673,0.318149305839985,0.355726311429296,0.41313538062251,0.441634541761709
7Networks_LH_Default_Temp_12,-0.298018806249931,-0.316252093116372,-0.392274303614506,-0.456759684802635,-0.498201445741506,-0.493029489626405,-0.522659431927573,-0.494295480394405,-0.506235346230844,-0.481748505796315,-0.488617589426387,-0.489868284210036,-0.455472059368304,-0.48023216154223,-0.497498968334567
7Networks_LH_Default_Temp_13,0.134377013771096,0.0306279654969904,0.0153244377989922,-0.00127685118986331,0.00451128223560467,0.0650761731984385,0.150886004246788,0.212112662419139,0.175014037165704,0.113825670988434,0.16875850533668,0.250570499071843,0.291062309536711,0.262227857666372,0.272638932659653
7Networks_LH_Default_Temp_14,0.178843235825317,0.0864143217238405,0.0706051525173613,0.105280514222004,0.131446059091789,0.169442037761428,0.235583797263769,0.301716932477839,0.261049244703616,0.220004468378565,0.244785690663259,0.283030731685898,0.315407024749855,0.281176767149425,0.239719184788561
7Networks_LH_Default_Temp_15,0.13291899220842,0.123699848691671,0.0508288237489066,-0.0112370495080821,-0.00698045725818625,0.0471472569428049,0.0921387006812407,0.145288586164572,0.0846773693728432,0.0149075038455771,0.0748751300542284,0.15929518392622,0.227695296573461,0.288057039273869,0.390870244972294
7Networks_LH_Default_Temp_16,0.0384164656036966,0.0197153226797045,-0.0797496852729683,-0.133876266880563,-0.123868416271214,-0.0609241330539813,-0.00696219912934048,0.00821166869787131,-0.0151884378526683,-0.0377921167348788,-0.0115311022967366,0.0573012462197664,0.10184659021844,0.131286006970263,0.211565704665038
7Networks_LH_Default_Temp_17,0.242161521054441,0.278080888102261,0.177087963564259,0.130742763977577,0.179215853215019,0.266405273708094,0.344620502238616,0.368187966372929,0.254438533531025,0.161499633147813,0.213731428186972,0.288563408497769,0.343218405063776,0.403942831861132,0.474864214191555
7Networks_LH_Default_PFC_1,0.126633385964421,0.235916536804485,0.318490943869534,0.303398700868229,0.262814660689763,0.179952825743923,0.110824689361908,0.0531823435282248,0.0555495448592197,0.0742931174732196,0.0919902501289016,0.132086391544377,0.189595242109143,0.207333713787447,0.220385475957722
7Networks_LH_Default_PFC_2,0.224474331985231,0.333677980256151,0.42296769055395,0.511434964916844,0.578267343070704,0.607110178750812,0.60812887074993,0.586289244187004,0.574103579311797,0.54132831394974,0.538393291075516,0.512742789200869,0.569758341319562,0.68445845535862,0.640803639942065
7Networks_LH_Default_PFC_3,0.151331964375491,0.0212975999219905,0.0962124468217579,0.182152946225396,0.191510938116141,0.102853395988961,0.105306801003903,0.187498897679423,0.174583103760688,0.125909237648328,0.0909979209896101,0.116670272378547,0.167607014459467,0.162515525909256,0.0971494565578327
7Networks_LH_Default_PFC_4,0.278348111981538,0.0585012421243582,0.0414361191218491,0.0617701019437644,0.0263658032526565,-0.0903066454193013,-0.0287582217015515,0.146938455217011,0.114842907927062,0.0667529887017554,0.060560936104232,0.129341919883852,0.228014848776886,0.232668050140224,0.162118912158605
