region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
73,17797.5494161177,17291.1246759498,17056.3964861749,17633.6249120421,18433.406860529,19015.4067698377,19509.6232047796,19974.0309483722,19715.4162290607,19298.0229653412,18904.0609584548,18600.855097597,18529.4719365422,18303.8266017694,17579.8492301514
74,18517.0621939862,18295.8013166643,18070.8488547764,18591.6476022274,19704.7556300886,21303.7190695537,22826.3054097873,23651.4091144555,22960.4263969496,21795.8981888763,21083.064725096,20686.074036885,20546.5919092559,20374.8854181902,19471.2301201323
75,18511.8212303041,18300.0987500463,17873.6170271962,18258.6491542763,19460.6117761733,21084.7228267703,22386.611667252,23199.4980337274,22475.1104454767,21502.9488471075,21045.8405333781,20873.8321967578,20871.556377151,20845.7822334686,20320.1810381811
76,16988.5676882469,16963.4752059565,16990.9263724772,17671.9729891596,18769.059518972,19962.1854287036,20843.0154267829,21228.8307395838,20980.609709303,20500.8816040232,19916.7364731449,19270.1791502608,18854.5289036263,18643.6871038248,18008.2565827988
77,17046.5221605465,16219.0365481794,15877.2861066638,16099.2458782891,16680.7903205641,17542.5595097457,18281.8341695924,18611.6424886034,18398.3355122923,18008.5470408927,17623.629890283,17331.9045906388,17205.2232845956,17173.2006644114,16798.0131431115
78,18626.0459113502,18264.9087882897,17711.8188529416,18060.5179313216,19078.0196852345,20352.941827523,21224.7064956565,21854.1744352948,21468.4054469457,20953.1996625389,20527.3140123898,20194.0276948199,19948.9744842042,19874.8783476963,19438.9715028603
79,17951.9193108658,17914.2287757698,17914.1246275509,18562.6949219716,19539.7256288181,20815.3644306095,21971.5862523726,22595.093723972,22133.0867571504,21173.0772294847,20230.794448672,19566.2975054953,19206.4825391552,19055.806323067,18416.8346802605
80,17552.169519743,17692.5290149695,17649.6022745993,18387.5585166153,19854.6120040712,21717.4700929115,23221.2980524367,23890.3855211711,23384.5136637165,22336.0973370757,21390.0396932359,20671.3052282216,20305.5072388182,20180.6173140765,19411.9036385059
81,18358.6979291711,18949.3259076376,19018.5460703783,19387.9742841145,20146.3349348205,21048.9083199038,21670.6909603544,21899.8498277982,21569.9698154797,21090.7536802884,20603.4169777342,20242.323257061,19934.5776666593,19603.8902207153,18901.5253475554
82,16814.2041280396,16699.9518567098,16166.4360165911,16135.4899892585,16760.3582733667,17781.9234948193,18738.3929154304,19290.7967507873,18908.9385877689,18276.0786339741,17782.667528874,17448.1014874644,17324.4522280837,17269.6560398683,16852.2626866647
83,17318.6420558768,16948.1821000771,16658.7182398568,16918.0710851237,17520.0470706119,18233.2844130916,18850.8408619524,19112.901430486,18919.0734046632,18599.2529215838,18255.3376580099,17945.5883747474,17774.269574394,17633.2868792905,17225.7606277512
84,18683.9003911309,18964.2838431748,19010.5470138489,19892.3160829653,21466.3074273739,23206.6296893929,24534.757163102,24957.2133970162,24410.2009369637,23440.8108597315,22365.565853339,21595.8430944196,21082.6774152921,21030.6610174217,20238.1330694303
85,14194.2153240808,13604.4783869514,13551.6109973781,13985.0412087547,14632.6435650775,15188.1423658801,15580.3458904296,15895.2691912352,15682.1391565336,15334.6467444575,14973.7909879111,14851.8298583796,15030.9881786057,15133.4726520464,14674.7013071316
86,18078.1462336328,17940.3125545855,17706.8146780588,18139.8497244572,19174.5009546948,20701.6561799986,22288.3460553935,23225.6395180364,22578.381216542,21602.8576503437,20979.6948075169,20583.4476245936,20377.381540297,20298.8300763789,19616.7805126644
87,17422.0195597002,17996.9461294521,18252.7161397677,18811.9166134201,19666.44171967,20701.2359527662,21576.7192928162,21926.2580410915,21562.494112087,20975.3810639578,20370.7028020401,19886.7033823385,19411.6974792893,18887.5460993568,18266.3354638757
88,16120.8984402971,15838.1491867079,15796.4916316607,16286.5273491446,17018.6412863687,17791.2907077849,18462.9406560546,18760.772228449,18461.0471586283,18082.7755786512,17732.4351304541,17456.1842210595,17600.7157783359,17879.0492944156,17275.8432398851
89,16852.3318015797,16788.0350454895,16542.6023772988,16853.8610808097,17634.8834598383,18630.4067261936,19477.6877629139,19763.660523475,19488.1986420191,19060.8270369074,18745.7963672403,18392.9768632974,18139.3533006502,17923.2893761697,17505.6884285159
90,17115.3267864453,16941.7126113539,16791.3669002436,17144.1412910698,17793.7156087169,18562.4351949098,19255.9663218412,19487.2198172274,19163.9657722678,18762.3003036755,18366.5507242882,18115.7899902334,18294.4533237397,18593.5574710398,18071.552991254
91,17187.2791684692,17123.3674788854,17064.9144068104,17529.3787422285,18532.3392568759,19763.9186153838,20870.0505021103,21465.774122115,20985.1499884595,20263.2855277788,19746.1642851657,19500.2565334557,19487.8790175677,19429.7500536322,18784.2272151616
92,16645.79850027,16176.5795463087,15897.7394096811,16206.8292507419,16884.4640043771,17749.6890683656,18551.8514164691,18868.5168801052,18629.1494768082,18192.4697103659,17787.955881756,17421.0623920117,17312.5840377995,17332.0255069619,16991.9126623089
93,15810.0432172381,15648.7435928793,15618.2007773488,16059.6670530337,16893.4665623956,17846.5007189106,18578.1887791795,18939.931449251,18660.0549964433,18156.7867720362,17611.6157566053,17194.5466682112,17135.5684587908,17123.2913205161,16485.7493273453
94,16430.9976191429,15492.7836542632,14874.7208734045,14830.398872029,14984.0385719153,15265.5760751604,16153.6631936256,17069.5416208138,16694.9593209823,16203.4444049999,15925.7919017429,16014.1549437965,16320.204287266,16327.187760516,15778.7163224743
95,16872.9664499379,16888.8159641295,17091.4913618709,17756.6401577764,18530.676104631,19369.5786210521,20075.0213123606,20565.4879596687,20328.245836962,19957.5446058841,19718.1963839584,19427.2398276332,19141.3309900075,18735.7972264389,18086.3954587445
96,15991.6221262984,15398.0949483759,14846.9540497448,14872.1175836826,15466.193830059,16168.8384331423,16930.4976368561,17594.7991025082,17108.8069978954,16464.0989608455,15982.6042288192,15814.1214804438,15822.1129137009,15811.9863107194,15442.99563295
97,18926.4599317042,19088.5099010554,19364.5567915771,20013.4958915689,20613.8734361128,21444.4365892409,22640.2701546763,23237.3880288188,22704.6597767448,21621.456642323,20433.1985519595,19602.3960977918,19411.9877926598,19315.2512327451,18231.9471959072
98,19284.1534232343,18494.8696096104,17756.5951339884,18080.5644408568,19208.8929149423,20574.3405296642,21436.4390643178,22338.2160744088,21612.5514513767,21037.9732789527,20860.1203245009,20836.5585630006,20919.8292633173,20831.5294566571,20025.7068400084
99,19289.5178424047,18885.2212233253,18469.9500967668,18884.942508693,19943.3922952738,21636.6936736997,23382.0332537662,24735.9086715937,23664.5612535897,22659.0639907512,22420.0521566728,22265.5262355815,22185.6815363934,21740.101899368,20854.718405076
100,17001.4736532015,16878.5816553165,16652.4160173396,17263.7179920032,18371.1225969468,19632.8442048341,20575.953670193,21008.2269256982,20772.2062309216,20223.004914761,19677.4523546336,19203.6759898026,18950.7337942158,18824.1126782211,18175.361903563
101,17051.6359575251,16941.5489149432,16487.3707016064,16650.6040943319,17373.7659248955,18407.6100423563,19239.1336085406,19557.0962573864,19318.3724025455,18969.656800868,18542.2905942085,18120.7680744729,17850.1577916349,17771.8716644257,17293.3198030624
102,17267.0496438611,17334.427660886,17352.7297910193,17977.0373074032,18977.482576384,20142.4626585497,20941.331245011,21323.2241776718,21084.8090509204,20578.9507530706,19960.0828416098,19617.5168750254,19528.93623014,19432.9393771775,19058.2890165752
103,17438.7076824073,17455.6184850635,17036.8736813652,17127.3951916926,17656.9374697727,18572.2868568148,19320.7244942412,19656.2102508021,19414.6136734188,18988.4144034876,18680.0304541389,18314.4905900371,18089.0241784997,18006.3471055958,17660.583915099
104,16406.1044690778,16919.2271418144,17122.2005963009,17871.6913453072,19021.386305953,20219.1080616925,21048.7927825791,21386.3930561811,21122.7922520313,20551.293106139,19906.7970215911,19228.8999553507,18593.1031984026,18300.5585203996,17830.0921793394
105,17827.8149323107,17868.6831612427,17976.6696127918,18793.91330099,20272.1229201109,22019.36279759,23256.2345768219,23737.8352562718,23315.3551529533,22373.0009409094,21567.4886747571,21108.9049069735,21031.1423400068,20847.6206807594,19988.3186247741
106,15728.6697132876,15628.03794637,15514.6749680189,15942.813351977,16822.5610963552,17904.2372642488,18744.7790452221,19103.0852705268,18841.2828189073,18302.1356761612,17623.9612936345,17206.9928286239,17144.8260410462,17170.9877471205,16667.0280882427
