region_names,moments_1,moments_2,moments_3,moments_4
7Networks_LH_Vis_1,0.10693719994088,0.177893359845047,0.505973382407206,2.21354755184665
7Networks_LH_Vis_2,-0.0633327705632277,0.180053247990805,-0.015752338406704,1.50620389152687
7Networks_LH_Vis_3,0.708158139824642,0.238371548025447,-0.530249013894325,1.90750809162768
7Networks_LH_Vis_4,0.295754517448593,0.146290822460281,-0.405214625944146,1.70717915444551
7Networks_LH_Vis_5,0.604909854213066,0.222973437489161,-0.723295487781987,2.01854171181328
7Networks_LH_Vis_6,0.262436870646538,0.0953776378050911,-0.306028273180434,1.74179573916067
7Networks_LH_Vis_7,-0.288037069026517,0.172751515479272,0.480644895462542,1.61269692613196
7Networks_LH_Vis_8,0.414139669884636,0.136187716921772,-0.0780815834529576,1.93674838462421
7Networks_LH_Vis_9,0.284315123324045,0.0932999339486461,-0.486870598704882,2.01433188386678
7Networks_LH_Vis_10,0.849327575642921,0.262191376364564,-0.668085514779466,2.12835374827459
7Networks_LH_Vis_11,0.500918362063073,0.15134199941738,-0.339006503676121,2.04531123060551
7Networks_LH_Vis_12,-0.288205893733852,0.170649158619959,0.561244598238366,1.79209039599219
7Networks_LH_Vis_13,-0.207802906316008,0.118746143657584,0.166239183117662,1.75727821829523
7Networks_LH_Vis_14,0.0677803853884575,0.0592094266378875,-0.489890834354922,2.02736201929906
7Networks_LH_Vis_15,-0.241470338943128,0.329330784304694,0.554212491662027,1.84633983276825
7Networks_LH_Vis_16,0.581270297009483,0.148521958662547,-0.108616185617947,2.08734630901188
7Networks_LH_Vis_17,0.0776139091502575,0.0692107743489036,0.38960095641742,2.41200640823362
7Networks_LH_Vis_18,0.177198976348684,0.262771806969451,1.0301562726716,2.96906296506155
7Networks_LH_Vis_19,-0.198296694180065,0.123359981972452,-0.752481855873709,1.80504763866311
7Networks_LH_Vis_20,-0.203600522717686,0.0801755757354681,-0.0295840944242174,2.08001361620649
7Networks_LH_Vis_21,0.298011449651505,0.233977105516141,0.49714357677177,2.49042327359872
7Networks_LH_Vis_22,0.15673224951483,0.258315258203717,0.0931473426023239,1.75162296901564
7Networks_LH_Vis_23,0.099655433957532,0.0956338899544913,-0.55865921637396,2.12289745349458
7Networks_LH_Vis_24,-0.179887413351655,0.120212985100081,-0.680060559113715,1.76958594526825
7Networks_LH_Vis_25,0.393173191268967,0.117970901974651,-0.285538862125013,1.60197469516793
7Networks_LH_Vis_26,0.0206789514747079,0.116434131462367,-0.715569626614268,2.39179625534907
7Networks_LH_Vis_27,-0.189439167059036,0.148811703620469,-0.502557048769905,1.99662372406175
7Networks_LH_Vis_28,-0.118340543783599,0.0851049345579836,-0.493582693800569,2.1742841006859
7Networks_LH_Vis_29,-0.179905678323218,0.101300328232113,-0.459641501571921,1.84042276609578
7Networks_LH_Vis_30,0.262887161067677,0.162267468158564,-1.14262910165157,3.75878158650911
7Networks_LH_Vis_31,0.219925568381126,0.0867328871139403,-0.971439437960598,2.83928732435058
7Networks_LH_SomMot_1,0.308552703196711,0.0498115417754084,-0.641510126879578,3.10408272036729
7Networks_LH_SomMot_2,0.653093886553889,0.105363970876895,-0.630420276259999,2.17641898495874
7Networks_LH_SomMot_3,-0.466804402500069,0.0738921886392626,0.675640248065524,3.1235887144889
7Networks_LH_SomMot_4,-0.239403512471635,0.0813202355972482,0.234824640616393,2.13371696018118
7Networks_LH_SomMot_5,-0.35567715008042,0.0992695409259807,-0.614255679930113,2.06743471746353
7Networks_LH_SomMot_6,0.483073832347889,0.0341549102238488,-0.905495051794195,3.40339864023065
7Networks_LH_SomMot_7,-0.339377057843744,0.14438047970035,-0.911569031291228,2.37131485175317
7Networks_LH_SomMot_8,0.160101281463058,0.056017025289087,0.34073867557256,3.21681380267016
7Networks_LH_SomMot_9,0.693808288709942,0.0736761174013548,-0.280557179257679,1.71485523859856
7Networks_LH_SomMot_10,0.0591217374808703,0.120718137604464,0.667045473114299,2.3179310330952
7Networks_LH_SomMot_11,0.371910565008891,0.104971288264727,1.08055698351051,2.783698102545
7Networks_LH_SomMot_12,0.606454143854768,0.128142051451324,-0.893750478431244,3.03286805927173
7Networks_LH_SomMot_13,0.477254940304533,0.124029991540142,-0.207264452271285,2.21403867293121
7Networks_LH_SomMot_14,0.28861279939617,0.134274849136569,-0.555492436300492,2.02860635609809
7Networks_LH_SomMot_15,0.359582357202479,0.0736893543289428,0.26355401745557,2.06943385718353
7Networks_LH_SomMot_16,0.15568506082125,0.11899801069082,-0.528510509888446,2.07847474018678
7Networks_LH_SomMot_17,0.413046916166409,0.224491207364059,-0.671781631535991,2.53462207371375
7Networks_LH_SomMot_18,-0.0252386409661807,0.067976632994204,-0.80487705092395,3.37595580653367
7Networks_LH_SomMot_19,0.0313335102519381,0.208895109024737,-0.621911219139773,2.31481437533832
7Networks_LH_SomMot_20,0.62519162759506,0.187695640900819,-0.660266132501022,2.15733106867468
7Networks_LH_SomMot_21,0.217746441387665,0.0619377734048043,1.28582562316781,4.77289511565874
7Networks_LH_SomMot_22,0.0208884740025101,0.212272243334424,-0.576411920263026,1.87799041923046
7Networks_LH_SomMot_23,-0.177862264546937,0.0904312122983109,0.720190441070289,3.26636719312368
7Networks_LH_SomMot_24,0.283184385073605,0.127063376049847,-0.918761332590963,2.72218479348154
7Networks_LH_SomMot_25,0.22411167127952,0.0830409405657658,-0.98269808161569,3.91277779771824
7Networks_LH_SomMot_26,0.0834549984314237,0.143898595238931,0.0564808199010485,1.83498951733448
7Networks_LH_SomMot_27,-0.0508204783062077,0.0518733510209694,-0.883193730035049,2.32345348568127
7Networks_LH_SomMot_28,0.0153090764528905,0.191259790993129,-0.379889010512944,1.85640612482903
7Networks_LH_SomMot_29,0.0325435834474889,0.0544723491742771,-0.853152653625918,3.62301213767617
7Networks_LH_SomMot_30,0.0249738402313484,0.0734135077285907,-0.461027860583569,3.65072341176095
7Networks_LH_SomMot_31,-0.0226425658139331,0.187946036977407,-0.387516533836459,2.37184869904287
7Networks_LH_SomMot_32,0.15287492557713,0.0647202114523149,-0.197120058145312,2.07376119933635
7Networks_LH_SomMot_33,0.441887296157541,0.112807881688859,0.49617025120056,1.99062189447775
7Networks_LH_SomMot_34,0.221962346988848,0.0528864074015322,0.554933055365139,3.06281483884604
7Networks_LH_SomMot_35,0.0656777806934774,0.139214442253094,-0.6015427657032,2.26178565162028
7Networks_LH_SomMot_36,0.43751422654661,0.131477026620047,-1.05309774997578,2.73974067875867
7Networks_LH_SomMot_37,0.541762606687268,0.162725419445197,-0.939263261987778,2.48528868896291
7Networks_LH_DorsAttn_Post_1,0.0188122282309011,0.160851113673729,-0.461046918247918,2.20137485932099
7Networks_LH_DorsAttn_Post_2,0.224981293528157,0.140273819997889,-0.248315942392191,1.83762036454891
7Networks_LH_DorsAttn_Post_3,0.376163972278379,0.205915688637257,-0.0429914789910308,1.73992205236227
7Networks_LH_DorsAttn_Post_4,0.0886186043430463,0.0988063572073575,0.274380152631614,2.20204416905399
7Networks_LH_DorsAttn_Post_5,-0.222861363652154,0.0877692086183092,-0.707461598126868,2.40023324624426
7Networks_LH_DorsAttn_Post_6,0.182253936557557,0.0660399791257019,1.40680833822197,4.33468356690707
7Networks_LH_DorsAttn_Post_7,-0.259551191681216,0.0842157621164775,-0.581547034940849,2.31458167007721
7Networks_LH_DorsAttn_Post_8,-0.273818607409965,0.0629504010010078,-0.565118062475282,1.93011853234325
7Networks_LH_DorsAttn_Post_9,-0.867992699590833,0.109377130378203,0.0423517771579745,1.4228228096594
7Networks_LH_DorsAttn_Post_10,-0.238979023819212,0.0507765198986758,0.0987107027273854,1.82362823247511
7Networks_LH_DorsAttn_Post_11,-0.282445572878165,0.0375505039859448,0.231980000603425,1.61759858913247
7Networks_LH_DorsAttn_Post_12,-0.225038623453872,0.082183243046999,0.0572383728611916,2.39133727770385
7Networks_LH_DorsAttn_Post_13,0.603369501454195,0.15329798698718,-0.929293426862259,2.41665112314836
7Networks_LH_DorsAttn_Post_14,0.0684155189246808,0.103168221737548,-0.45471816798082,2.3748216441634
7Networks_LH_DorsAttn_Post_15,0.43851688744546,0.0952180754576701,0.87991034315636,3.1304549207129
7Networks_LH_DorsAttn_Post_16,0.166170172336509,0.0620173703005061,-1.11154205972657,4.80913804026761
7Networks_LH_DorsAttn_Post_17,0.149097893328251,0.061406660545211,1.33393838574397,4.20789574140606
7Networks_LH_DorsAttn_FEF_1,0.049369499321355,0.0761199805693384,0.353692209891434,2.09064801584449
7Networks_LH_DorsAttn_FEF_2,-0.244158685317057,0.201639911559308,0.511615690465606,2.32010607138634
7Networks_LH_DorsAttn_FEF_3,-0.109111006881541,0.193608840053638,0.512404503604087,2.98824963941467
7Networks_LH_DorsAttn_FEF_4,0.0899785974525481,0.0815022392735778,0.699575060145554,3.92804882064342
7Networks_LH_DorsAttn_PrCv_1,0.334204431718424,0.0513449113120498,-0.162325754053328,1.54272824631217
7Networks_LH_DorsAttn_PrCv_2,-0.0436330117004519,0.0443515365400395,0.709687337355166,2.97627051171927
7Networks_LH_SalVentAttn_ParOper_1,0.135267603506304,0.0565532348881951,1.08346468538347,3.24816085507871
7Networks_LH_SalVentAttn_ParOper_2,0.230808600077285,0.0811344713212358,-0.605546272939409,1.98086319307333
7Networks_LH_SalVentAttn_ParOper_3,0.33760574056277,0.08659290390526,1.0584147157681,3.27284358895633
7Networks_LH_SalVentAttn_ParOper_4,0.191972946453618,0.111210216812215,1.27884872910021,3.68436905800256
7Networks_LH_SalVentAttn_TempOcc_1,0.388893558625642,0.149903910427086,0.163000370802802,1.58439255721835
7Networks_LH_SalVentAttn_FrOper_1,0.128960676858786,0.105743445814326,-0.385070174206475,1.99012300768298
7Networks_LH_SalVentAttn_FrOper_2,-0.321716925918269,0.11252764112884,1.05929078091947,3.16747410479755
7Networks_LH_SalVentAttn_FrOper_3,0.127477998726737,0.0453496418953583,-0.814357279325025,2.39128902995965
7Networks_LH_SalVentAttn_FrOper_4,-0.354987910960391,0.106831798431149,-0.201900035992426,1.9079720523996
7Networks_LH_SalVentAttn_FrOper_5,-0.121405047370285,0.0844683374499525,-0.115053285532945,1.57244133644695
7Networks_LH_SalVentAttn_FrOper_6,-0.510846157089298,0.153702009506848,0.780337124138463,2.54123737503726
7Networks_LH_SalVentAttn_FrOper_7,-0.0642025065225422,0.113735019238246,1.5659530606441,4.49331929380364
7Networks_LH_SalVentAttn_FrOper_8,0.314484020988899,0.0673150833471614,0.125983905921902,2.81605895653785
7Networks_LH_SalVentAttn_FrOper_9,0.454349281966794,0.0587301120416942,0.206448659558489,1.93327660791695
7Networks_LH_SalVentAttn_PFCl_1,0.306712350109102,0.108345991140514,-1.20597767527321,3.31143238382053
7Networks_LH_SalVentAttn_Med_1,0.106807780720833,0.0837620340065335,0.645316535531074,2.97323945955115
7Networks_LH_SalVentAttn_Med_2,0.0130537718885026,0.0649424997760065,-0.817579680377592,2.70968556687148
7Networks_LH_SalVentAttn_Med_3,-0.0259501089464817,0.0916875054112861,-0.423969244559908,2.71672549711447
7Networks_LH_SalVentAttn_Med_4,-0.0559322703073057,0.0987168731925024,-0.0770913395804449,2.49147365924123
7Networks_LH_SalVentAttn_Med_5,-0.221177564041312,0.0546385093701022,-0.304627144141316,3.69685268308286
7Networks_LH_SalVentAttn_Med_6,-0.0548557274468891,0.0419803329366723,1.50071136703312,5.02972186801257
7Networks_LH_SalVentAttn_Med_7,0.481287058478981,0.0548554877553671,0.189185415549961,2.15648132656883
7Networks_LH_Limbic_OFC_1,0.167204620237085,0.123089553334351,-0.863516120714935,3.58702860885907
7Networks_LH_Limbic_OFC_2,0.2016976793823,0.0854087699123226,0.0591258160401386,1.72938712082767
7Networks_LH_Limbic_OFC_3,0.421490133666834,0.0804850377370242,-0.402890024759198,2.51647682051001
7Networks_LH_Limbic_OFC_4,0.0745457450491807,0.0832946156566527,-0.555811403655576,2.36736984461835
7Networks_LH_Limbic_OFC_5,-0.130453034040762,0.0845581596396406,-0.26950050573592,1.67331436852924
7Networks_LH_Limbic_TempPole_1,0.389671605467858,0.232953193249634,0.451369712045753,1.54425006205002
7Networks_LH_Limbic_TempPole_2,0.299164714275457,0.19573520465724,-0.246136155359229,1.5399624268891
7Networks_LH_Limbic_TempPole_3,0.234904600976745,0.179791787710296,-0.350161283682244,1.57196757491428
7Networks_LH_Limbic_TempPole_4,-0.0526469797872249,0.144884029263445,0.396710238799264,1.66808619995289
7Networks_LH_Limbic_TempPole_5,0.209331555769494,0.204688544233784,0.0520121043835077,1.63397582421514
7Networks_LH_Limbic_TempPole_6,0.373978068419307,0.146433961748427,0.232211494185395,1.49271676501171
7Networks_LH_Limbic_TempPole_7,-0.00314001521370074,0.127941655107806,-0.141286734754786,1.75542926024533
7Networks_LH_Limbic_TempPole_8,-0.562325441507973,0.143846284373685,0.271043719532206,1.83805433677913
7Networks_LH_Cont_Par_1,-0.0294761125799104,0.0547673392842093,0.0807344928323892,1.67108194647678
7Networks_LH_Cont_Par_2,0.315027874372048,0.159787802624985,0.106251893549277,1.90264570073227
7Networks_LH_Cont_Par_3,0.0166104963604072,0.086004964338811,0.238452960827518,1.7537554768026
7Networks_LH_Cont_Par_4,0.271447373763408,0.159455903469747,-0.491835418886664,1.73450847399971
7Networks_LH_Cont_Par_5,-0.227723913512021,0.0373885784466966,-0.162689128462502,1.87749111341683
7Networks_LH_Cont_Par_6,-0.261437135975779,0.0460605919247796,-0.035820629583958,1.82393425876958
7Networks_LH_Cont_Temp_1,0.435639678412423,0.140330178117565,0.218941724538674,1.80767130791411
7Networks_LH_Cont_PFCl_1,0.172356637119746,0.0868735973775179,-0.862993362659441,3.07446971507091
7Networks_LH_Cont_PFCl_2,0.28791265879692,0.0846212956585887,-1.38527887016035,4.18138732675391
7Networks_LH_Cont_PFCl_3,0.664809812511784,0.115715096857678,-0.970777849162358,3.13907544229583
7Networks_LH_Cont_PFCl_4,0.18902563521333,0.0711426087329046,-0.72418422807161,2.60693464129497
7Networks_LH_Cont_PFCl_5,-0.00474169816616592,0.0955236669512431,0.0503732523653504,1.54311738581971
7Networks_LH_Cont_PFCl_6,0.394343438643098,0.0964094418815535,-1.47178482299202,4.27078144123627
7Networks_LH_Cont_PFCl_7,0.319199304836087,0.072993817304585,-0.258673719515524,1.85354337854813
7Networks_LH_Cont_PFCl_8,-0.102506567280787,0.0819890970336038,-1.0632289857128,2.46904046030306
7Networks_LH_Cont_PFCl_9,0.358020468441405,0.0713896204418865,-1.09633927866699,3.66199818030649
7Networks_LH_Cont_PFCv_1,-0.046180129917947,0.125880560271282,1.37893135539643,3.96126856906504
7Networks_LH_Cont_pCun_1,0.401204443484707,0.13320922398478,-1.14780019243936,2.89142518240221
7Networks_LH_Cont_pCun_2,0.530285813181549,0.107988014724221,-1.73222380040021,6.17652979264767
7Networks_LH_Cont_Cing_1,-0.90584712595423,0.162728598923739,0.396611124504026,1.90905706988096
7Networks_LH_Cont_Cing_2,-1.24584663508694,0.21369628563395,0.552532274453431,1.64855100598329
7Networks_LH_Cont_PFCmp_1,0.495554363776231,0.0333890852662734,-1.23103951345115,3.53445171961071
7Networks_LH_Default_Temp_1,0.0883029689779773,0.0843859386099843,-0.0456640101975096,1.20827525233386
7Networks_LH_Default_Temp_2,0.276577623931033,0.128186373348574,0.188997610944363,1.61680149377274
7Networks_LH_Default_Temp_3,0.172450202064388,0.153713903102788,-0.336426614339356,1.99841820622495
7Networks_LH_Default_Temp_4,0.543800459938079,0.126185590822015,-0.23377134006558,2.23723382556012
7Networks_LH_Default_Temp_5,0.617904363736146,0.10069519037102,-0.27761337735812,1.97053617933872
7Networks_LH_Default_Temp_6,0.258485774463235,0.116507961105512,-0.06378032125941,1.87595146583766
7Networks_LH_Default_Temp_7,0.192029609136186,0.0825048503188612,-0.909674588639415,2.23967638675655
7Networks_LH_Default_Temp_8,0.455164478292288,0.0859955645417605,0.341029410846159,1.71785713596226
7Networks_LH_Default_Temp_9,0.148895921496974,0.109751632992615,0.472171102784835,2.50367344616014
7Networks_LH_Default_Temp_10,-0.159686570388912,0.0529793216978334,1.11935891873554,4.00308610839758
7Networks_LH_Default_Temp_11,0.276370383189289,0.106381302857331,-0.453405927192642,2.32884328246651
7Networks_LH_Default_Temp_12,-0.458077576692134,0.0682713517707887,1.52335181709214,3.92118557894472
7Networks_LH_Default_Temp_13,0.143049100026839,0.10245681496827,-0.0642812470643102,1.6580627700783
7Networks_LH_Default_Temp_14,0.208300344200168,0.0800846747052762,-0.425570466055494,1.87720198066232
7Networks_LH_Default_Temp_15,0.120945497979323,0.111517756155763,1.01883831518134,3.45444957174253
7Networks_LH_Default_Temp_16,0.0065633765041619,0.0933948523853819,0.502853072136569,2.87396944974739
7Networks_LH_Default_Temp_17,0.275117412447549,0.097369939342848,0.399742023469519,2.36764149975826
7Networks_LH_Default_PFC_1,0.170829854846035,0.0870221449237033,0.209858431455826,1.86087679336756
7Networks_LH_Default_PFC_2,0.52892926764192,0.119933691615613,-1.29665650717299,4.07385647458396
7Networks_LH_Default_PFC_3,0.131573168122453,0.0476490275309627,-0.58419441959499,2.82344729334886
7Networks_LH_Default_PFC_4,0.099239702014196,0.100150860079026,0.0695800153882226,2.47185320719124
7Networks_LH_Default_PFC_5,0.607533842243994,0.103764295174601,-0.517574631714713,3.45510193345826
7Networks_LH_Default_PFC_6,-0.0580702509790596,0.0826916186566693,-0.100036486441647,1.43128411905013
7Networks_LH_Default_PFC_7,0.482753120482984,0.066531911964497,0.251246819783083,3.38163276599324
7Networks_LH_Default_PFC_8,-0.153881705712921,0.0856913577101111,-0.12359003403306,2.17159712013231
7Networks_LH_Default_PFC_9,-0.288825576256631,0.0828324124157578,1.76609619211709,5.9432199003065
7Networks_LH_Default_PFC_10,0.380034761279407,0.0442529311343586,0.56438394958795,2.50910193514892
7Networks_LH_Default_PFC_11,-0.142930790793999,0.104137562749465,-0.131983742428237,1.70478781169823
7Networks_LH_Default_PFC_12,-0.464172270501755,0.0907027960396373,-0.080526333208956,1.47663806209905
7Networks_LH_Default_PFC_13,0.11920866048797,0.0620848484736028,-0.000816491274959188,1.611585270206
7Networks_LH_Default_PFC_14,-0.0599102031853017,0.0954196828787451,0.0141002762152903,1.77097020468459
7Networks_LH_Default_PFC_15,0.0875331826867668,0.116964814420626,-0.663643959534189,2.46771723397303
7Networks_LH_Default_PFC_16,0.264573600853393,0.0691186802740597,0.18294567816902,1.65712909982422
7Networks_LH_Default_PFC_17,0.331451793461239,0.052694087649149,0.370421366547185,1.61132669283887
7Networks_LH_Default_PFC_18,0.193503874277162,0.0725819932071974,0.147257037073061,1.74552349080636
7Networks_LH_Default_PFC_19,0.450718740120324,0.0834254987158962,0.0608338014068645,1.61250959950242
7Networks_LH_Default_PFC_20,-0.16069735238126,0.0776304657540189,1.05188516477871,3.00719191416813
7Networks_LH_Default_PFC_21,0.194840683381181,0.0411930852467641,0.0823130906631914,1.84258138294166
7Networks_LH_Default_PFC_22,0.165542229847696,0.0613194791068286,0.175357959383775,2.86416094562411
7Networks_LH_Default_PFC_23,0.372730353505067,0.0333615263610497,0.101016504794259,1.82401916562258
7Networks_LH_Default_PFC_24,0.285191244318003,0.074167610313688,0.16925613203625,2.60597396035045
7Networks_LH_Default_PCC_1,-0.114389623676274,0.0797527242401525,0.442921904650454,1.90482737119735
7Networks_LH_Default_PCC_2,-0.186049341251421,0.0848114431356617,-0.164405238656376,2.46661643720787
7Networks_LH_Default_PCC_3,-0.088867742984885,0.0990000435634704,-0.770716715916248,2.32720848500339
7Networks_LH_Default_PCC_4,-1.24510540314506,0.193861461545771,0.347307732972023,1.66634949559179
7Networks_LH_Default_PCC_5,0.260050615582523,0.0914255155081948,-0.065729896365186,1.62494130820631
7Networks_LH_Default_PCC_6,0.127802426879948,0.0704331159063579,0.365466187160558,2.39326486495935
7Networks_LH_Default_PCC_7,-0.254123267544401,0.122956702256529,0.603501613988714,2.39252308998459
7Networks_LH_Default_PCC_8,-0.028688673393337,0.151298349938013,-0.293422008858808,1.76101044410596
7Networks_LH_Default_PCC_9,0.189710491611403,0.0578859579222704,0.138460512088707,2.43885996240343
7Networks_LH_Default_PCC_10,0.711083082946502,0.218958065756708,-1.61330383775381,4.24533002015786
7Networks_LH_Default_PCC_11,-0.120739450150711,0.0644595639941597,-0.262985801614963,2.03952625564221
7Networks_RH_Vis_1,0.152811700459769,0.134091432148458,0.111489758163156,1.98883648354126
7Networks_RH_Vis_2,-0.16366687987481,0.200166000413492,-0.0456914025378112,1.65214327535076
7Networks_RH_Vis_3,0.592081311277182,0.283460022487755,-0.62013934455024,1.60557957747242
7Networks_RH_Vis_4,0.551879974940538,0.197896134161566,-0.609307008816635,1.62852617263156
7Networks_RH_Vis_5,0.340560555554017,0.160649259594158,-0.348399120580823,1.75234746508816
7Networks_RH_Vis_6,0.644139392298193,0.200645086432379,0.0624794830824277,1.85574321206012
7Networks_RH_Vis_7,-0.340029184593054,0.153115946708053,0.142936742728813,1.51538765733783
7Networks_RH_Vis_8,0.316701515991599,0.107809299072434,-0.833418857436105,2.1975823292298
7Networks_RH_Vis_9,0.483918432132793,0.162060955850456,-0.640575399499084,1.89044718762072
7Networks_RH_Vis_10,0.502087936474951,0.0949098633575942,-0.71864743166827,1.9509467626182
7Networks_RH_Vis_11,0.515205534437911,0.162910147087416,0.271117111779616,1.7762175700301
7Networks_RH_Vis_12,0.373104732555524,0.0978319283137221,-0.400978630806262,1.69913444098559
7Networks_RH_Vis_13,0.0601627924755092,0.179195860143528,0.322925731324833,1.62531769358113
7Networks_RH_Vis_14,-0.14500004036818,0.0716396819349618,0.597877559983066,1.808164507028
7Networks_RH_Vis_15,0.222433129260789,0.273819551121682,0.702990036256687,2.57224930271586
7Networks_RH_Vis_16,0.493702977283338,0.043275361456583,0.425491232295439,1.98320579458564
7Networks_RH_Vis_17,-0.403273845250226,0.0930129488338951,-0.101939460448648,1.83396873932318
7Networks_RH_Vis_18,0.0992370556641669,0.0887118185511259,0.41259523026721,1.71905711182577
7Networks_RH_Vis_19,0.349690015672108,0.236740535792188,0.646723359401918,2.72743857502892
7Networks_RH_Vis_20,-0.0714140706304113,0.202236551768051,0.174629810718464,1.80145386864434
7Networks_RH_Vis_21,-0.116754259044643,0.232533794458248,-0.338055691327849,1.59229800789533
7Networks_RH_Vis_22,0.235626615225852,0.125607412326482,-0.694264973830611,2.14089573727003
7Networks_RH_Vis_23,0.166094568045065,0.122426154733257,-0.145836213352647,1.55480940095545
7Networks_RH_Vis_24,-0.040820530484572,0.130827253871257,-0.667784085970127,2.04873578475729
7Networks_RH_Vis_25,0.305276857485454,0.139930671265749,-0.297026747666774,1.78650381492162
7Networks_RH_Vis_26,-0.037487844055614,0.0991839772959474,-0.0804692862488977,1.46920349392066
7Networks_RH_Vis_27,0.139055585224887,0.0756097072152551,-0.0616231035529665,1.82008003648332
7Networks_RH_Vis_28,0.107585624396331,0.124304420893705,-0.475514067573005,1.9652396914601
7Networks_RH_Vis_29,0.120856258674704,0.0665833035991377,-0.174318701688845,2.3933974551914
7Networks_RH_Vis_30,0.34412055794771,0.131139800304699,-0.730158373427391,2.00861100682482
7Networks_RH_SomMot_1,0.251889299642759,0.0487921168898667,-0.490281931583847,2.66726388518181
7Networks_RH_SomMot_2,0.288134859921269,0.11187846350121,0.589882747530026,3.27125008860955
7Networks_RH_SomMot_3,0.647243753335473,0.127945938777983,-0.613870769972695,1.8439815385282
7Networks_RH_SomMot_4,-0.346332805122621,0.087269566042994,0.956915425394612,3.50493712530722
7Networks_RH_SomMot_5,-0.24483830740555,0.116695866508499,1.27004950589031,3.3582981514001
7Networks_RH_SomMot_6,-0.335183171601937,0.118961166626287,0.606885001993731,2.39385919569176
7Networks_RH_SomMot_7,0.65667703757032,0.052021911624669,1.14458526939858,3.40183680198972
7Networks_RH_SomMot_8,0.164916215739957,0.114422660016864,1.21171196420757,3.74278900152115
7Networks_RH_SomMot_9,-0.191779407351525,0.133926515234581,0.0239943670699445,1.9679406312473
