list_AB,wordpair,episodic_trials_loop.thisRepN,episodic_trials_loop.thisTrialN,episodic_trials_loop.thisN,episodic_trials_loop.thisIndex,Trial_start,Position1,Position2,Position3,key_response.keys,key_response.corr,Fixation duration,Participant,Session,frameRate,expName,Word-pair list,date,
A,Episodic_Encoding/Episodic_Encoding_ListA/8.jpg,0,0,0,7,2.14576721191e-06,-0.5,0.5,0,None,0,2.0,,001,60.1221851125,Episodic Encoding Task,A,2017_Nov_15_1304,
A,Episodic_Encoding/Episodic_Encoding_ListA/3.jpg,0,1,1,2,1.90734863281e-06,-0.5,0.5,0,None,0,3.5,,001,60.1221851125,Episodic Encoding Task,A,2017_Nov_15_1304,
A,Episodic_Encoding/Episodic_Encoding_ListA/11.jpg,0,2,2,10,2.86102294922e-06,-0.5,0,0.5,None,0,2.0,,001,60.1221851125,Episodic Encoding Task,A,2017_Nov_15_1304,
