list_AB,wordpair,episodic_trials_loop.thisRepN,episodic_trials_loop.thisTrialN,episodic_trials_loop.thisN,episodic_trials_loop.thisIndex,Trial_start,Position1,Position2,Position3,key_response.keys,key_response.corr,Fixation duration,Participant,Session,frameRate,expName,Word-pair list,date,
A,Episodic_Encoding/Episodic_Encoding_ListA/14.jpg,0,0,0,13,3.09944152832e-06,0.5,-0.5,0,None,0,3.0,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/11.jpg,0,1,1,10,1.90734863281e-06,-0.5,0.5,0,None,0,3.5,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/20.jpg,0,2,2,19,4.05311584473e-06,0.5,-0.5,0,None,0,2.5,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/22.jpg,0,3,3,21,1.90734863281e-06,-0.5,0.5,0,None,0,1.5,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/16.jpg,0,4,4,15,3.09944152832e-06,0.5,0,-0.5,None,0,3.0,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/18.jpg,0,5,5,17,2.86102294922e-06,0.5,0,-0.5,None,0,1.5,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
A,Episodic_Encoding/Episodic_Encoding_ListA/7.jpg,0,6,6,6,3.09944152832e-06,0.5,0,-0.5,None,0,2.0,,001,60.1164115655,Episodic Encoding Task,A,2017_Nov_15_1357,
