1.2439 	WARNING 	pyo audio lib was requested but not loaded: No module named pyo
2.7717 	INFO 	Loaded monitor calibration from ['2017_05_17 09:51']
2.7752 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1366, 768]. Using actual size
3.3999 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 1.,  1.,  1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0xa684240c>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.4000 	EXP 	window1: recordFrameIntervals = False
3.5634 	EXP 	window1: recordFrameIntervals = True
3.7468 	EXP 	window1: recordFrameIntervals = False
3.9036 	EXP 	Created instructions_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, name='instructions_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
3.9094 	EXP 	Created dummy_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='dummy_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.9119 	EXP 	Created stimList = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image=None, interpolate=False, mask=None, maskParams=None, name='stimList', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1920.,  1080.]), texRes=128, units=u'norm', win=Window(...))
3.9148 	EXP 	Created fixation_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, name='fixation_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
3.9267 	EXP 	Created thankyou_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thankyou_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'End of experiment.\n\nThank you.', units=u'norm', win=Window(...), wrapWidth=1)
3.9339 	EXP 	instructions_text: autoDraw = True
6.4740 	DATA 	Keypress: 1
6.4743 	EXP 	launchScan: vol: 1500  TR: 0.585s  skip: 0  sync: '5'
6.5254 	EXP 	window1: mouseVisible = False
6.5546 	EXP 	instructions_text: autoDraw = False
7.4643 	DATA 	Keypress: 5
7.4644 	EXP 	launchScan: start of scan
7.4769 	EXP 	dummy_text: autoDraw = True
13.4804 	EXP 	Imported Episodic_Encoding/Episodic_ListA.csv as conditions, 22 conditions, 2 params
13.4815 	EXP 	Created sequence: random, trialTypes=22, nReps=1, seed=None
13.4825 	EXP 	New trial (rep=0, index=0): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/4.jpg'}
13.5049 	EXP 	dummy_text: autoDraw = False
13.5049 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/4.jpg'
13.5049 	EXP 	stimList: autoDraw = True
17.4978 	EXP 	stimList: autoDraw = False
17.4978 	EXP 	fixation_text: autoDraw = True
20.9742 	EXP 	New trial (rep=0, index=1): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/21.jpg'}
20.9905 	EXP 	fixation_text: autoDraw = False
20.9905 	EXP 	fixation_text: autoDraw = False
20.9905 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/21.jpg'
20.9905 	EXP 	stimList: autoDraw = True
24.9805 	EXP 	stimList: autoDraw = False
24.9805 	EXP 	stimList: autoDraw = False
24.9805 	EXP 	fixation_text: autoDraw = True
27.4593 	EXP 	New trial (rep=0, index=2): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/20.jpg'}
27.4768 	EXP 	fixation_text: autoDraw = False
27.4768 	EXP 	fixation_text: autoDraw = False
27.4768 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/20.jpg'
27.4768 	EXP 	stimList: autoDraw = True
31.4656 	EXP 	stimList: autoDraw = False
31.4656 	EXP 	stimList: autoDraw = False
31.4656 	EXP 	fixation_text: autoDraw = True
34.9420 	EXP 	New trial (rep=0, index=3): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/1.jpg'}
34.9596 	EXP 	fixation_text: autoDraw = False
34.9596 	EXP 	fixation_text: autoDraw = False
34.9596 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/1.jpg'
34.9596 	EXP 	stimList: autoDraw = True
38.9483 	EXP 	stimList: autoDraw = False
38.9483 	EXP 	stimList: autoDraw = False
38.9483 	EXP 	fixation_text: autoDraw = True
42.4248 	EXP 	New trial (rep=0, index=4): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/14.jpg'}
42.4416 	EXP 	fixation_text: autoDraw = False
42.4416 	EXP 	fixation_text: autoDraw = False
42.4416 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/14.jpg'
42.4416 	EXP 	stimList: autoDraw = True
46.4310 	EXP 	stimList: autoDraw = False
46.4310 	EXP 	stimList: autoDraw = False
46.4310 	EXP 	fixation_text: autoDraw = True
49.4086 	EXP 	New trial (rep=0, index=5): {u'list_AB': u'A', u'wordpair': u'Episodic_Encoding/Episodic_Encoding_ListA/7.jpg'}
49.4251 	EXP 	fixation_text: autoDraw = False
49.4251 	EXP 	fixation_text: autoDraw = False
49.4251 	EXP 	stimList: image = u'Episodic_Encoding/Episodic_Encoding_ListA/7.jpg'
49.4251 	EXP 	stimList: autoDraw = True
53.4149 	EXP 	stimList: autoDraw = False
53.4149 	EXP 	stimList: autoDraw = False
